제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2016.04.07.|2016.04.11.&section=kin&page=1
"아웃라스트 줄거리, 결말(사진 없이!!)",공포게임 아웃라스트 줄거리를 알고 싶은데 다 사진이 있어서 무서워 못보겠어요....복붙도 괜찮으니까 사진 없이!!! 부탁드려요.....게임사진 올리시면 신고합니다.,시작은 어느 기자가 정신병원에서 일어나는 미지의 사건을 취재하러 가는 것입니다. 그리고 정신병원에 들어가 목숨의 위협을 받으며 여러가지를 찾아보다가 정신병원에서 '인간에게 극한의 공포를 느끼게 하면 인간의 정신이 몸 밖으로 빠져나와 행동할 수 있다'라는 가설을 입증하기 위한 프로젝트:월라이더 라는 인체실험을 하고 있다는 것과 실험이 성공했다는 것을 알게 됩니다.(육체 바깥으로 빠져나온 유령같은 것을 월라이더라고 칭합니다.) 그것을 안 기자는 여러 고생끝에 월라이더의 육체를 죽이고 초죽음상태로 병원을 빠져나가려 하지만 실험의 비밀을 지키려고 하는 박사와 그의 병사들에게 죽임을 당합니다. 하지만 사실은 기자가 죽였다고 생각했던 월라이더는 기자의 몸 속에 들어가 있었고 기자를 죽인 박사와 병사들을 모두 죽여버립니다. 이상이 아웃라스트의 줄거리입니다.
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",날 보러와요영화 보시고정신병원에 감금되시면정신 채리집니다
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠. 무력증이나 귀차니즘은 언제 어디서든 발동합니다......
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",영이 일으키는 작용과 기운에 따르나 봅니다.예를 들어 집안에 주인이 둘이 될수 없는것처럼질문자님의 속에 다른 영이 들어갔네요.그 영이 좀 강해서 질문자님이 거스를수 없는 것 같습니다.현제 질문자님의 생기를 그 영이 많이 먹고육신을 컨트롤 하는 것 같습니다.심해지면 악한일도 시킬 가능성이 높으니해결하시기를 진심으로 원합니다.해결법은..... 생기를 되 찾는 방법인데어떤 종교를 막로하고 현제 질문자님께서강력한 신을 영접하지 않으면 극복하기가힘들 것이고 머지 않아 그 영한테 인격까지빼아겨 이중인격이 될수있으니해결하려면 다시 생기를 회복 시켜야 됩니다.스스로 해결해보시고 안되면 제가간단한 방법을 알려드릴수 있는만큼알려주도록 노력하겠습니다.제 개인적인 생각을 써보았습니다.ㅅㅅ평안하시기를 원합니다.
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)","당신에게 오신 분은예수그리스도의 영이신 성령 하나님이십니다!꼭 기억하세요.그분은 상처받으실 수 있으십니다.거부하거나 거역하지 마세요.그분은 당신을 참으로 사랑하시는 분이시고 당신을 위하십니다.그리고 무엇보다도 하늘나라의 일을 이루시는 위대한 분이십니다.그분이 당신과 함께 계심으로당신은 예수님과 같은 일도 할 수 있고, 예수님보다 더 큰 일도 할 수 있습니다.베니힌의 책""어서오세요 성령님""이나""안녕하세요 성령님""을 읽어보세요."
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",세상 사람들은 하나님이 있다 혹은 없다로 갈리죠 없다고 생각하는 사람들은 하나님이 없어서죄를저도 행복하죠 그러나 하나님믿는 자들은 하나님께서 계셔서 행복을 느낍니다천에하나 만에하나 죽어서 천국과 지옥이 존제 한다면 참으로 불행해 지겠죠방법이 하나 있습니다 교회당 출석하지 마시고  집에서 한번 예수님께 새롭게 면담 요청을 해보세요꿈이든 이상이든 환상이든 아무 반응이 없다면 괸시리 시간 낭비할 필요 있나요 그때는 하니님없다 하셔도 할 말이 없겠죠  두두리라 열릴 것이라 .........꼭 성공하세요
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",날 보러와요영화 보시고정신병원에 감금되시면정신 채리집니다
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠. 무력증이나 귀차니즘은 언제 어디서든 발동합니다......
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",영이 일으키는 작용과 기운에 따르나 봅니다.예를 들어 집안에 주인이 둘이 될수 없는것처럼질문자님의 속에 다른 영이 들어갔네요.그 영이 좀 강해서 질문자님이 거스를수 없는 것 같습니다.현제 질문자님의 생기를 그 영이 많이 먹고육신을 컨트롤 하는 것 같습니다.심해지면 악한일도 시킬 가능성이 높으니해결하시기를 진심으로 원합니다.해결법은..... 생기를 되 찾는 방법인데어떤 종교를 막로하고 현제 질문자님께서강력한 신을 영접하지 않으면 극복하기가힘들 것이고 머지 않아 그 영한테 인격까지빼아겨 이중인격이 될수있으니해결하려면 다시 생기를 회복 시켜야 됩니다.스스로 해결해보시고 안되면 제가간단한 방법을 알려드릴수 있는만큼알려주도록 노력하겠습니다.제 개인적인 생각을 써보았습니다.ㅅㅅ평안하시기를 원합니다.
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)","당신에게 오신 분은예수그리스도의 영이신 성령 하나님이십니다!꼭 기억하세요.그분은 상처받으실 수 있으십니다.거부하거나 거역하지 마세요.그분은 당신을 참으로 사랑하시는 분이시고 당신을 위하십니다.그리고 무엇보다도 하늘나라의 일을 이루시는 위대한 분이십니다.그분이 당신과 함께 계심으로당신은 예수님과 같은 일도 할 수 있고, 예수님보다 더 큰 일도 할 수 있습니다.베니힌의 책""어서오세요 성령님""이나""안녕하세요 성령님""을 읽어보세요."
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",세상 사람들은 하나님이 있다 혹은 없다로 갈리죠 없다고 생각하는 사람들은 하나님이 없어서죄를저도 행복하죠 그러나 하나님믿는 자들은 하나님께서 계셔서 행복을 느낍니다천에하나 만에하나 죽어서 천국과 지옥이 존제 한다면 참으로 불행해 지겠죠방법이 하나 있습니다 교회당 출석하지 마시고  집에서 한번 예수님께 새롭게 면담 요청을 해보세요꿈이든 이상이든 환상이든 아무 반응이 없다면 괸시리 시간 낭비할 필요 있나요 그때는 하니님없다 하셔도 할 말이 없겠죠  두두리라 열릴 것이라 .........꼭 성공하세요
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",날 보러와요영화 보시고정신병원에 감금되시면정신 채리집니다
이 힘은 과연 무엇일까요?,"세상엔 기묘한 일들이 참 많습니다.20대 중반까지는 난 일반인과 같았습니다.그런데 어느날 내 몸이 마구 요동을 치더니..손가락이 나의 의지와는 상관없이 움직이더군요.그게 발전이 되서 이제는 많은 부분들이 생각과 행동이나의 의지와는 관계없이 저절로 움직여지는 겁니다.하나의 예화를 들어본다면,어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠.30 여 분간 매료소 주위를 맴돌며 벤치에 앉아있다가 속에서이제 됐다는 소리가 들리더니 표를 사러 갔는데...어떤 분이 나에게 오더니 혼자 왔느냐 묻길래 그렇다고 하니까초대장을 하나 주더군요. 난 그 걸로 영화를 공짜로 보게 되었지요.이외에도 많은 일이 있었는데 꼭 좋은 일만 있는건 아닙니다.어떤 때는 이건 좀 아닌 것 같아서 치열하게 나의 의지와불가사의한 의지와 싸우기기도 하지만 100전 100패나의 힘이 아주 강한듯 보이지만 실상은 전혀그렇지 않았습니다. 교회가서 금식기도도 해보고목사님과 상담도 해보고 다른 종교의 우두머리급사람들과 상담도 해보았지만 전혀 알길이 없네요.어떤 사람은 마귀의 힘이라 하고 어떤 사람은성령의 힘이라 하고 어떤 사람은 정신병원에가보라 하고 ... 나는 그 무엇이라 단정내리기어렵고 그냥 남들이 사는 것처럼 평범하게살아가고 있습니다. 지금 이 글도 나의 뜻이 아니라뭔가에 의지의 권유로 쓰고 있습니다.과연 이 뭔가가 과연 무엇일까요?(사는데는 전혀 불편함이 없고 현재 종교가 없으며앞으로도 종교에 가입할 마음은 전혀 없습니다)",어느날 혼자 영화를 보러갔는데 도저히 표를 못구하겠는겁니다.나의 의지는 당연히 표를 구하고 싶은데 더 강한 힘이 날 막는것이죠. 무력증이나 귀차니즘은 언제 어디서든 발동합니다......
