제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.04.12.|2018.04.16.&section=kin&page=1
발목 접질렸을때 탱탱부음,발목 접질렸을때 원래 이렇게 탱탱붓나요 넘나 지금 당황스러워요.. 발목이 엄청 부어있구요.. 얼음찜질하고있어요 ㅜㅜ 붓기 빠지라구요.. 발목 접질렸을때 혹시라도 인대가 파열되서 이렇게 부었을까요? 무서워요. 도와주세요 발목 접질렸을때 탱탱 부어있을정도면 인대 파열되서 수술하나요?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김옥선 입니다.발목을 접질렸고, 현재 붓기로 인해 많이 당황스러우시겠습니다.현재 붓기상태가 어떠한지 정확히 알 수 없으나 발목을 접질린 상황을 발목염좌로 볼 수 있으며염좌의 경우 1도부터 3도까지 손상상태를 분류할 수 있습니다.1도의 경우 인대가 늘어난 상태로 통증 및 붓기 등이 보이는 상태이며보행은 어느 정도 가능한 상태로 이 경우 냉찜질로 붓기를 줄여주시고진통소염제 복용 및 체중제한을 해주시는 것이 좋겠습니다.그러나 보행이 어렵고 증상이 오래도록 지속된다면병원에 가셔서 정확한 진단을 받아보시고이에 맞게 물리치료나 도수치료, 주사치료를 하시기 바랍니다.만일 검사 결과 발목인대의 대부분이 파열된 3도 정도의 상태라면 수술도 고려될 수 있겠습니다.쾌유를 빕니다.감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=299456293&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=52&search_sort=3&spq=0
이거.. 어떻게 하나요수업 병원간다고 하루 빠졌는데....내공 높게 걸게요.. 부탁드립니다참고로 c입니다 c++이 아니라.,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","앞, 뒤 어느 쪽에서 4번째인지 모르겠습니다만, 보통은 작은 쪽부터 세니까요.아니면 바꾸시면 됩니다.포인트는 원하는 비트 외에는 원본값을 보존하는 것이겠죠.unsigned int orig ;//원본값입니다.  입력받는건 쉬우니 하실 수 있겠죠?unsigned int input; //입력할 값입니다.  0아니면 1이겠죠.unsigned int mask=1;int bit_number=4; //4번째 비트를 처리하겠습니다.mask=( mask<<(number-1) ); //0번 비트면 이동시킬 필요가 없고, 그 외에는 1칸을 제외한 만큼 움직이면 원하는 비트로 옮겨갑니다.//00000001  -> 00001000  //이렇게 비트를 옮겼습니다.mask= ~mask;//비트를 반전시킵니다.  11110111  이렇게 필요한 비트만 0이 됩니다.orig = orig & mask; //&&가 아니라 &(AND)입니다.  우리가 쓰려는 비트만 0으로 만듭니다.input = (input & 1); //혹시 1보다 큰 값이 있으면 안되니 1비트만 남깁니다.input <<=(bit_number-1); //필요한 비트 위치로 이동시킵니다.orig= ( orig | input ); //OR연산으로 원하는 비트를 대입합니다. PS. 질문이 좀 애매한데, 만약 원본 값을 껐다켰다하는거면 더 쉽습니다.unsigned int orig ;//원본값unsigned int mask=1;int bit_number=4; //4번째 비트mask=( mask<<(number-1) ); //여기까지는 같습니다.orig=(orig^mask); //XOR을 쓰면 1이면 0으로, 0이면 1로 바꿉니다.",https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1040101&docId=299456159&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=53&search_sort=3&spq=0
임플란트부작용 때문에 지금 부담인데 치과 어떻하죠?,몇년전에 임플란트받았는데 잇몸에 피두나고 구취가 좀 나는것 같아서치과 갔더니 임플란트부작용으로 재수술까지 받아야 한다고 하네요어느정도 견적을 내봤는데 돈때문에 참 부담이 크네요거기다 처음 임플란트 받았을때보다 시간도 오래걸리고비용문제 때문에 다른곳도 알아보고 있는데좀처럼 어디서 받아야 할지 감도 안잡히고....치과 어떻게 하면 좋을까요?,"심한 충치나 치주질환등 여러가지 이유로 치아손상이 심해 치아를 발치할수밖에 없을 경우 선택할수 있는 가장 효과적인 보철치료중 하나가바로 임플란트 입니다.임플란트는 소실된 치아 잇몸뼈에 구멍을 뚫어 치아뿌리 역활을 하는티타늄 소재의 인공매식체를 심은후 상부에 보철물을 연결시키는 수술로얼마나 안정적으로 잇몸뼈에 정확히 식립이 이뤄졌는지 여부에 따라임플란트 수명에 직접적인 영향을 준다고 할수있습니다.또한 아무리 정확한 식립이 이뤄졌다고 하더라도 사후관리를 제대로하지 않는다면 정상적인 임플란트수명을 유지하지 못해 임플란트부작용으로인한 재수술로 이어질수 있습니다.임플란트부작용으로 재수술까지 가는 비율의 경우 전체 시술건수대비 20%에달할정도로 나타나고 있습니다.임플란트부작용으로 볼수 있는 증상은 인공매식체 탈락 및 흔들림, 염증,감각이상, 부종, 교합이상등이라고 할수 있습니다.특히 초기 임플란트 식립보다 부작용으로 재수술을 받아야 하는경우기존 임플란트 제거후 다시 식립해야 할 부위 잇몸뼈 재건과 부작용을발생시킨 원인을 제거해야 하는 복잡한 수술로 반드시 시술하는 의사의임플란트 관련 경력과 3D CT, 자체기공실 운영여부등을 꼼꼼히 체크할 필요가 있습니다.더불어 임플란트재수술 치과 선택시 한곳에서 임플란트를 오랜기간 전문적으로시술한 치과에서 시술한 의사에게 안정적으로 꾸준히 사후관리 받을수 있는지여부도 함께 체크할 필요가 있습니다.강남 신사역에 위치한 저희치과는 25년 이상 15,000건 이상의 임플란트 임상경험을 통해고난이도 수술케이스 환자 내원비율이 높은곳으로 뉴욕대 치과대학 임플란트전문의 경력의김태성 대표원장이 직접 1:1 환자와 소통으로 진료 및 시술을 받을수 있는 치과입니다.김태성 대표원장은 뉴욕대 치과대학에서 임플란트전문의 과정을 수료하고 미국에서 치과의사로 활동한 경력을 가진의사로 현재 치과의사에게 임플란트를 가르치는 임상외래교수 치의학박사로보건복지부 및 대한병원협회, 치과의사협회에서 후원, 선정한 글로벌 헬스케어 대상 시상식에서2016년, 2017년 2회 연속 임플란트치료부문 대상을 수상한 경력을 가지고 있습니다.더불어 치과내 전문기공사가 상주하고 있어 의료진과 협진하여 생체 친화적인 지르코니아 보철제작이 가능한 캐드캠이라는 최신의 보철기공하는시스템을 갖췄으며 국산임플란트 오스템, 덴티움을 99만원이라는  임플란트가격으로 시술받을수 있습니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=299454413&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=54&search_sort=3&spq=0
임플란트부작용 때문에 지금 부담인데 치과 어떻하죠?,몇년전에 임플란트받았는데 잇몸에 피두나고 구취가 좀 나는것 같아서치과 갔더니 임플란트부작용으로 재수술까지 받아야 한다고 하네요어느정도 견적을 내봤는데 돈때문에 참 부담이 크네요거기다 처음 임플란트 받았을때보다 시간도 오래걸리고비용문제 때문에 다른곳도 알아보고 있는데좀처럼 어디서 받아야 할지 감도 안잡히고....치과 어떻게 하면 좋을까요?,"임플란트재수술을 알아보고 있다면 임플란트비용도 중요하지만, 재수술 원인을 정확히 분석하고, 그에 맞는 적합한 수술계획을 세울 수 있는 경험이 풍부한 치과에서 해야 합니다.저희 치과는 임플란트를 중점으로 진료하는 곳으로써원장님께서 30년 동안 임플란트만 연구하셨고, 약 2만건 이상의 임플란트 수술 경험을 갖고 있습니다.그로인해 전국 각지에서 임플란트수술을 위해 저희 치과를 방문해주고 계시는데요.★ 디오 임플란트 70만원★ 오스템 임플란트 80만원★ 뼈이식수술 25만원임플란트비용도 중요하지만, 한번 수술한 임플란트가 얼마나 오랫동안 사용할 수 있는지가 더 중요하지 않을까요?임플란트는 이식 후 관리를 잘한다면 대략 10~15년 정도 사용이 가능하다고 판단하고 있습니다.하지만 수술 후에 몇년이 지나지 않았는데, 재수술을 하는 원인 1위가 임플란트주위염입니다.임플란트주위염은 잇몸병(치주질환)이 심해져서 세균이 잇몸뼈를 녹이기때문에이식한 임플란트가 흔들리고 뽑아야 하는 최악의 경우가 생기는 것입니다.이러한 임플란트주위염을 예방하기 위해서는 1년에 2번 정도 치과에서 점검과 진단, 케어를 받아야 하는데요.저희 치과에서는 과학적인 DNA검사를 하여 임플란트주위염 위험율을 분석하여 그에 맞게 임플란트를 관리하고 있으니, 오랜 기간 튼튼하게 사용할 수 있다는 점을 말씀드립니다.특히, 상악동거상술은 저희 박태용 원장님의 경험과 실력은 대학병원에도 알려져 있는데요.대학병원 교수님이 실패한 상악동거상술을 박태용 원장님께 재수술을 의뢰하는 경우도 있었습니다.그만큼 임플란트 수술에 대한 자부심과 명성이 높다고 말씀드릴 수 있습니다.합리적인 임플란트비용과 임플란트 노하우를 중점으로 안전하고 튼튼하게 수술하는 곳입니다.또한 수술 후 철저한 관리를 통해서 30년 가까이 임플란트를 사용할 수 있도록 관리해드리고 있으니, 안심하셔도 됩니다.1. 1986년 임플란트 수술 시작[30년 경력]2. 미국 하버드치과대학 / 스웨덴 예테보리치과대학 임플란트 연수3. 임플란트 논문으로 치과의사 최초 의공학박사 취득4. 일본 동경치과대학 최초 외국인 전학년 성적 우수 장학생5. 동경치과대학병원 수련6. 임플란트 공동구매로 합리적인 가격 가능7. 2만건 이상의 수술 경험8. 정확한 진단을 위한 첨단 3D CT 보유한번 이식하면 오랫동안 튼튼하게 사용해야 할 임플란트수술은임플란트비용과 수술을 집도하는 의료진의 실력, 그리고 체계적인 사후관리까지3박자가 맞아 떨어져야 안심할 수 있습니다."
임플란트부작용 때문에 지금 부담인데 치과 어떻하죠?,몇년전에 임플란트받았는데 잇몸에 피두나고 구취가 좀 나는것 같아서치과 갔더니 임플란트부작용으로 재수술까지 받아야 한다고 하네요어느정도 견적을 내봤는데 돈때문에 참 부담이 크네요거기다 처음 임플란트 받았을때보다 시간도 오래걸리고비용문제 때문에 다른곳도 알아보고 있는데좀처럼 어디서 받아야 할지 감도 안잡히고....치과 어떻게 하면 좋을까요?,"임플란트가 저가치료가 아니기 때문에 부담이 있으실겁니다하지만 그대로 방치하는 건 안되기 때문에최대한 빠르게 치료를 받으시는 게 좋습니다.모든 수술이 그러하듯, 재수술이 훨씬 까다로운 편입니다.비용도 물론 중요하겠지만, 그래도 추후 또 문제가 되지 않을 수 있도록임플란트 경험이 많고, 실력있는 원장님이 계신 곳으로 가시는 게좋을 듯 합니다.임플란트에 대한 정보, 후기 같은 건 치과 관련 카페에 가시면 있으니 참고하시고요.상담도 몇군데 받아보신 후 여러가지 비교해보신 후 결정하시면 될 듯 합니다."
임플란트부작용 때문에 지금 부담인데 치과 어떻하죠?,몇년전에 임플란트받았는데 잇몸에 피두나고 구취가 좀 나는것 같아서치과 갔더니 임플란트부작용으로 재수술까지 받아야 한다고 하네요어느정도 견적을 내봤는데 돈때문에 참 부담이 크네요거기다 처음 임플란트 받았을때보다 시간도 오래걸리고비용문제 때문에 다른곳도 알아보고 있는데좀처럼 어디서 받아야 할지 감도 안잡히고....치과 어떻게 하면 좋을까요?,"몇년전에 임플란트 치료를 받으셨고 현재는 재수술을 해야하는 그런 상황이되셨나본데요임플란트는 정확한 검진, 바른 치료, 철저한 사후 관리 등이 실천될때비로써 오래쓰는 건강한 인공치아가 됩니다.임플란트가 비용이 고가이기 때문에 많은 분들이 가격적인 면에서 임플란트 치과를 선택하곤 합니다. 이런 것이 잘못된것은 아니지만, 너무 하나에만 치중하여 치료계획을 세우다보면 중요한 것을 놓칠 수 있습니다.무엇보다 가장 중요한 것은 임플란트시술을 하는 의사선생님의 시술능력 같습니다. 임플란트 치료는 수술입니다. 의료행위, 즉 사람이 하는것입니다. 따라서 시술을 하는 시술자의 테크닉과 노하우등의 임상경험과 실력이 치료비용 책정의 중점이 됩니다. 이제 막 임플란트 치료를 배운 의사와 임상경험이 쌓여 훌륭한 노하우와 테크닉을 가진 의사의 능력 차이입니다. 기타 치료 후 AS 및 사후관리서비스, 치과의규모 등 여러가지 요소도 고려해주시는 것이 좋습니다. 임플란트 치료를 받으실 생각이시면, 비용을 저렴한 곳을 찾는 것도 중요하지만 시술을 해주시는 원장님이 그 치과병원의 대표원장인지, 시술경험은 많으신지등을 꼭 한번 알아보시기 바랍니다.간혹 봉직의 선생님의 경우 퇴사하는 경우가 있기 때문에 추후 환자분이 관리받으실 때 불편한점이 발생할 수 있습니다. 그리고 치과가 오래 운영된 병원으로 알아보시면 좋을 것 같습니다...질문자님 상황처럼 치과가 폐업하고 없어졌을 수 있으니까요... 그럼 재수술 잘 받으셔서 치아건강 회복하시길 응원하겠습니다!"
임플란트부작용 때문에 지금 부담인데 치과 어떻하죠?,몇년전에 임플란트받았는데 잇몸에 피두나고 구취가 좀 나는것 같아서치과 갔더니 임플란트부작용으로 재수술까지 받아야 한다고 하네요어느정도 견적을 내봤는데 돈때문에 참 부담이 크네요거기다 처음 임플란트 받았을때보다 시간도 오래걸리고비용문제 때문에 다른곳도 알아보고 있는데좀처럼 어디서 받아야 할지 감도 안잡히고....치과 어떻게 하면 좋을까요?,"안녕하세요 :) 답변드리겠습니다.재수술이 필요하시다니 더 더욱 신경이 쓰이시겠습니다.재수술이 필요한 부작용 중 약 33% 정도가 임플란트 주위염 입니다.임플란트 치료를 한 부위에 염증이 생기는 질환인데,대부분이 관리부주의에 의해 나타나고 있습니다.임플란트는 신경이 없기 때문에 치아 사이사이에이물질이 껴도 쉽게 알아차릴 수 없기 때문에치아 사이에 낀 이물질이 방치되어 잇몸 염증을 유발하게 됩니다.이를 방지하기 위해서는 개인 스스로도치실과 치간칫솔을 사용하여 예방해주는 것이 좋습니다.하지만 개인의 관리로는 충분하지 않을 수 있기 때문에괜찮은 곳인지 아닌지 체크해보기 위해서는치료할 때에도 완성도 높은 치료를 하는지그리고 치료가 끝나더라도 체계적인 관리를 해주는지 확인해보세요.건강한 임플란트의 필수조건은 건강한 잇몸상태에요.임플란트는 잘 관리하면 반영구적으로 사용 가능한 인공치 이기 때문에무엇보다 내 구강건강을 잘 관리해줄 수 있는 치과선택이 가장 중요하겠죠?임상경험이 풍부한 구강악안면외과 전문 원장님이 계신 곳인지,임플란트 뿐만 아니라 구강상태를 전반적으로 파악하고, 관리해줄 수 있는 치과인지,사후관리가 꾸준하게 잘 되는지에 대해서 꼼꼼하게 따져보셔야 해요. 때문에 본원에서는 구강악안면외과 전문원장님의 섬세한 치료진행과보존과 의료진을 비롯한 총 7분의 원장님들께서건강한 잇몸, 치아관리를 위해 함께 노력하고 있어요.뿐만 아니라 임플란트 전용 잇몸케어프로그램을 운영해건강한 임플란트의 수명을 연장해드리고 있는데요.자연스럽고 편안한 보철물 제작을 위해자체기공소를 운영하고 있으며 최첨단 캐드캠장비를 보유하고있으며빠르고 정교한 임플란트 보철물을 제작하고 있습니다.최소한의 오차도 줄여 섬세하며, 제작시간이 짧기 때문에환자분들의 대기시간도 줄여드리고, 만족도는 높여드리고 있습니다.이러한 의료서비스를 인정받아 2016년도 소비자만족지수와고객감동서비스지수에서 의료부문 대상을 수상했어요.또한  비용부담으로 치료를 미루고 계시는 분들을 위해 18개월 무이자할부가 가능해월 4만5천원이면 구강건강을 되찾을 수 있답니다. ^^물론 아시아/태평양1위 제품 [오스템임플란트]를 통해안정성과 신뢰를 저버리지 않기위한 정품인증보증서까지 함께제공해드리는 신뢰를 바탕으로 운영하고 있으니 걱정하지 않으셔도 되요 ~ 답변이 도움이 되셨길 바래요 -더 궁금하신 사항이 있으시면 네임카드를 클릭하시면 확인하실 수 있답니다 ^^"
임플란트틀니 관련해서 치과선택을 어떻게?,저희 아버지가 틀니를 오래 하셨는데 이번에 임플란트틀니로교체하려고 해요임플란트는 너무 치료비용이 많이 들어가구 틀니는 불편하시다치과에서 임플란트틀니 말씀 하시더라구요어느정도 어떤건지 들었고 인터넷으로 임플란트틀니 관련해서찾아보고 알아보긴 했는데 어떤 기준으로 치과를 알아보면 좋을지는확신이 서지 않네요저희 아버지가 진료받은곳 말고 다른곳도 알아보고 고민해 보고 싶은데임플란트틀니 관련해서 치과선택 어떻게 하면 좋을까요?,"치아가 소실되어 정상적인 치아기능을 할수없는경우 빠진 치아 빈공간에 인공치아를심어 기존의 치아기능을 대체해주는 보철치료중 하나가 바로 임플란트 입니다.하지만 치아 대부분 소실된 경우 임플란트로 기존 치아기능을 대체하기에는비용적으로 부담이 크다보니 차선책으로 틀니를 선택하는 경우가 많이 있습니다.하지만 틀니는 씹는힘이 약하다보니 저작기능이 떨어져 틀니를 오래사용하다보면잇몸과 틀니사이 유격이 발생하면서 잇몸이 함몰되어 잦은 통증과 탈락발생으로주기적인 교체가 필요하다고 할수 있습니다.이러한 경우 또 다른 방안중 하나는 틀니의 경제성과 임플란트의 기능적인장점을 결합한 임플란트틀니가 또 다른 대안이 되고 있습니다.임플란트틀니는  하악에 2~3개, 상악에 2~4개정도 최소한의 임플란트를 식립한후기존 틀니를 임플란트에 고정시켜 고정력을 강화시켜주기 때문에 씹는힘이 우수하고 잇몸에 무리를 주지않아잇몸손상으로 인해 발생하는 틀니의 통증과 잦은 탈락등의 불편함을 해소해주고 있습니다.그리고 임플란트틀니는 최소한의 임플란트만 식립하기 때문에 비용적부담을최소화 할수 있어 치아전체를 임플란트로 대체하기 곤란한 분들이라면임플란트틀니가 또 다른 대안이 될수 있습니다강남 신사역에 위치한 저희 치과는 25년 이상 15,000건 이상의 임플란트 임상경험을 통해 고난이도 수술케이스 환자 내원비율이 높은곳으로 뉴욕대 치과대학 임플란트전문의 경력의 김태성 대표원장이 직접 1:1 환자와 소통으로 진료 및 시술을 받을수 있는 치과입니다.김태성 대표원장은 뉴욕대 치과대학에서 임플란트전문의 과정을 수료하고 미국에서 치과의사로 활동한 경력을 가진의사로 현재 치과의사에게 임플란트를 가르치는 임상외래교수 치의학박사로 보건복지부 및 대한병원협회, 치과의사협회에서 후원, 선정한 글로벌 헬스케어 대상 시상식에서2016년, 2017년 2회 연속 임플란트치료부문 대상을 수상한 경력을 가지고 있습니다.더불어 치과내 전문기공사가 상주하고 있어 의료진과 협진하여 생체 친화적인 지르코니아 보철제작이 가능한 캐드캠이라는 최신의 보철기공하는시스템을 갖췄으며 국산임플란트 오스템, 덴티움을 99만원이라는 임플란트가격으로 시술받을수 있습니다",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=299454183&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=55&search_sort=3&spq=0
임플란트틀니 관련해서 치과선택을 어떻게?,저희 아버지가 틀니를 오래 하셨는데 이번에 임플란트틀니로교체하려고 해요임플란트는 너무 치료비용이 많이 들어가구 틀니는 불편하시다치과에서 임플란트틀니 말씀 하시더라구요어느정도 어떤건지 들었고 인터넷으로 임플란트틀니 관련해서찾아보고 알아보긴 했는데 어떤 기준으로 치과를 알아보면 좋을지는확신이 서지 않네요저희 아버지가 진료받은곳 말고 다른곳도 알아보고 고민해 보고 싶은데임플란트틀니 관련해서 치과선택 어떻게 하면 좋을까요?,"임플란트 틀니(틀니 임플란트)는 2~4개의 임플란트를 식립하고, 임플란트와 연결되는 특수 틀니를 제작하여 탈부착이 가능하게 만드는 것인데요.고정력이 강하기 때문에 일상생활에서 틀니가 떨어질까 불안해 하지 않아도 되고,음식을 씹는 힘도 자연치의 60~70%에 해당하여 씹고 뜯는 즐거움을 찾을 수 있습니다.임플란트틀니의 가장 큰 장점은 경제적인 비용으로  임플란트 효과를 본다는 것입니다.임플란트 식립 갯수가 잇몸 상탱 따라 2~4개 정도를 심는 비용과 특수 틀니를 제작하는 비용이 추가되는 것인데요.수술 받는 분의 상태에 따라 차이가 날 수 있으니 저희 치과에서 진단을 받아봐야 정확한 비용을 알 수 있을 것 같습니다.★ 디오 임플란트 70만원 X 수술갯수★ 특수틀니 300만원임플란트 갯수 + 특수틀니 비용으로 예상하면 됩니다(임플란트수술 갯수는 잇몸상태를 진단해봐야 알 수 있습니다.)임플란트 틀니의 기본은 임플란트 수술 실력이 뒷받침 되어야 합니다.특히 전체 틀니를 사용했던 분들은 잇몸 건강상태가 나쁘거나 잇몸뼈가 흡수되어임플란트 수술 경험이 풍부한 의료진을 만나는 것이 향후 사용하는데 불편함이 없을 것입니다.또한 임플란트틀니 후에 일상생활에 대한 것도 중요하지만,한번 수술한 임플란트틀니가 얼마나 오랫동안 사용할 수 있는지가 더 중요하지 않을까요?임플란트는 이식 후 관리를 잘한다면 대략 10~15년 정도 사용이 가능하다고 판단하고 있습니다.하지만 수술 후에 몇년이 지나지 않았는데, 재수술을 하는 원인 1위가 임플란트주위염입니다.임플란트주위염은 잇몸병(치주질환)이 심해져서 세균이 잇몸뼈를 녹이기때문에이식한 임플란트가 흔들리고 뽑아야 하는 최악의 경우가 생기는 것입니다.이러한 임플란트주위염을 예방하기 위해서는 1년에 2번 정도 치과에서 점검과 진단, 케어를 받아야 하는데요.저희 치과에서는 과학적인 DNA검사를 하여 임플란트주위염 위험율을 분석하여 그에 맞게 임플란트를 관리하고 있으니, 오랜 기간 튼튼하게 사용할 수 있다는 점을 말씀드립니다.임플란트가격이 싼 치과에서 수술을 하자니, 수술이 잘못될지 모른다는 걱정이 들고,그렇다고 너무 비싼 치과에서는 임플란트가격이 부담이 될 수 밖에 없습니다.그렇기때문에 임플란트치과를 선택하는 것이 굉장히 까다로울 수 밖에 없습니다.그렇다면 임플란트가격도 타당하며, 임플란트 수술도 잘하는곳을 찾으려면 어떻게 해야 할까요?임플란트 수술을 할 치과에 직접 방문하여 담당 치과의사의 경험과 수술 횟수, 약력 등을 꼼꼼하게 비교해야 합니다.저희 치과는 임플란트를 중점으로 진료하는 곳으로써원장님께서 30년 동안 임플란트만 연구하셨고, 약 2만건 이상의 임플란트 수술 경험을 갖고 있습니다.특히, 상악동거상술은 저희 박태용 원장님의 경험과 실력은 대학병원에도 알려져 있는데요.대학병원 교수님이 실패한 상악동거상술을 박태용 원장님께 재수술을 의뢰하는 경우도 있었습니다.그만큼 임플란트 수술에 대한 자부심과 명성이 높다고 말씀드릴 수 있습니다.합리적인 임플란트비용과 임플란트 노하우를 중점으로 안전하고 튼튼하게 수술하는 곳입니다.또한 수술 후 철저한 관리를 통해서 30년 가까이 임플란트를 사용할 수 있도록 관리해드리고 있으니, 안심하셔도 됩니다.1. 1986년 임플란트 수술 시작[30년 경력]2. 미국 하버드치과대학 / 스웨덴 예테보리치과대학 임플란트 연수3. 임플란트 논문으로 치과의사 최초 의공학박사 취득4. 일본 동경치과대학 최초 외국인 전학년 성적 우수 장학생5. 동경치과대학병원 수련6. 임플란트 공동구매로 합리적인 가격 가능7. 2만건 이상의 수술 경험8. 정확한 진단을 위한 첨단 3D CT 보유한번 이식하면 오랫동안 튼튼하게 사용해야 할 임플란트수술은임플란트비용과 수술을 집도하는 의료진의 실력, 그리고 체계적인 사후관리까지3박자가 맞아 떨어져야 안심할 수 있습니다."
임플란트틀니 관련해서 치과선택을 어떻게?,저희 아버지가 틀니를 오래 하셨는데 이번에 임플란트틀니로교체하려고 해요임플란트는 너무 치료비용이 많이 들어가구 틀니는 불편하시다치과에서 임플란트틀니 말씀 하시더라구요어느정도 어떤건지 들었고 인터넷으로 임플란트틀니 관련해서찾아보고 알아보긴 했는데 어떤 기준으로 치과를 알아보면 좋을지는확신이 서지 않네요저희 아버지가 진료받은곳 말고 다른곳도 알아보고 고민해 보고 싶은데임플란트틀니 관련해서 치과선택 어떻게 하면 좋을까요?,"안녕하세요.질문 하시는 분의 아버지께서 기존에 틀니를 사용하고 있으나 여러가지 이유로 인해서 임플란트를 이용한 틀니를 하시고자 하시는것 같습니다.틀니는 시술이 임플란트 보다는 간단하지만, 고정 방식이 아니기 때문에 씹는 능력이 자연치아 보다 많이 떨어지며... 오랜 기간 틀니를 착용하다 보면 잇몸이 헐거워지게 되면서 만족도가 떨어지거나 통증을 유발할 수 있다는 점입니다.그런 점에서 틀니를 사용하시다가 임플란트 틀니를 하시는 경우가 많습니다.임플란트 틀니는 치아가 많이 없거나 무치악 상태에서 해당 잇몸뼈에 임플란트 나사를 식립을 하고 임플란트 나사와 잇몸뼈가 잘 유착이 된 상태에서 임플란트 기둥을 연결을 하고 난 이후에 그위에 틀니 형태의 전체 보철 치아를 연결하는 방식으로 치과 과정이 진행이 됩니다.이때 가장 중요한 부분이 아무래도 잇몸뼈의 상태입니다. 보통은 임플란트 시술을 하는 잇몸뼈의 폭이 7mm, 길이가 13mm 이상이 되어야지만 바로 임플란트 시술을 할 수 있으며, 혹시라도 잇몸뼈가 부족한 경우에는 뼈이식을 통해서 잇몸뼈를 보충을 한 상태에서 임플란트 시술이 가능합니다.임플란트 시술은 아무래도 다른 치과 치료에 비해서 난이도가 매우 높기 때문에 가능하시면 임플란트 시술하는 의료진 부분을 충분히 고려하여 검진을 받아보시고 정확한 치료 방법, 범위, 기간 등을 고려하여 치료를 계획하시는게 좋습니다.그런 점에서 해당 치과의 의료진이 얼마나 임플란트 시술 경험이 풍부한지, 그리고 숙련도는 어떤지 등을 꼼꼼히 확인을 하시고 가능하시면 해당 치과에서 기존에 임플란트 시술을 받은 환자 분들의 만족도나 후기 등도 참고하시면 도움이 되실 것입니다.그래야지만, 보다 안전하게 시술과정들이 진행이 되고, 시술 이후에도 큰 문제 없이 만족스러운 결과를 얻으실 수 있기 때문입니다.잘 알아 보시고 치료 잘 받으셔서 아버지께서 보다 건강한 치아로 회복이 되시길 바랍니다."
