제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.02.|2020.03.06.&section=kin&page=1
허리 삐끗한건지 디스크인지좀 알려주세요,코로나때문에 집에서 방콕중에 아이랑 탱탱볼 공놀이해주다가 발로 볼을 찼는데 갑자기  윽 소리가 절로 나면서 허리에 극심한 통증이 와서 바로 주저 앉아버렸어요뚝 소리는 나지않았던거 같아요 .. 지금 2틀 지났는데 어제는 정형외과에서 엑스레이 찍었는데 의사가 정확한 답변? 을 안주더라고요 좀 시골? 동네라 병원이 좀 의심스럽긴 한데.. 그래도 엉덩이주사맞고 물리치료 받았는데다음날인 오늘 호전이 되지않고 아직도 아픕니다.근데 허리가 어느방향으로 살짝만 움직여도 미친듯이 찌릿하고 아픕니다. 제생각에는 근육이 아픈것같지는 않은 느낌이에요 .. 이거 디스크 인가요? 아니면 삐끗 한게 맞나요 ??,삐긋 즉 근육통 입니다몇칠간 누워계시고 온찜 자주 하세요
코로나 관련 일회용 마스크 질문,홍혜걸 기자님은 일회용 마스크라도 재사용 하는걸 추천하였고 WHO는 재사용하지말라고 하던데코로나 19바이러스 관련하여 마스크를 안쓰는게 나을지 썼던 일회용 마스크를 재사용 하는게 나은지 알고싶어요둘중 어느게 그나마 나은가요?,"덴탈마스크라도 쓰셔야합니다​식약청인정마크가 있거나 순환용필터가 있어야 방지율이 높다고 하던데요​그래서 우체국, 약국, 홈쇼핑,여기저기 다돌아다녀봐두 줄서도 못샀었어요 ㅠㅠ​그나마 인터넷 엄청 뒤져서 찾은거 올립니다​<식약청마크 순환필터 마스크>https://www.coupang.com/vp/products/1288014609?itemId=2298518029&vendorItemId=70307081084&q=kf94&itemsCount=36&searchId=bd616aa8d35d45598357dee3a8103a4e&rank=1&isAddedCart=​<저렴한 두겹 면마스크>https://www.coupang.com/vp/products/1292600140?itemId=2303885355&vendorItemId=70300769555&isAddedCart=​<유아용 마스크>https://www.coupang.com/vp/products/1281082239?itemId=2289217886&vendorItemId=70306891966&q=kf94&itemsCount=36&searchId=bd616aa8d35d45598357dee3a8103a4e&rank=2&isAddedCart=​<시중가 가장 저렴한 손소독제>https://www.coupang.com/vp/products/1241016784?itemId=2236613884&vendorItemId=70234126925&q=%EC%86%90%EC%86%8C%EB%8F%85%EC%A0%9C&itemsCount=36&searchId=31bf21d2ba0042128472d0db1a0a7cfb&rank=0&isAddedCart=",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70402&docId=348795104&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=676&search_sort=3&spq=0
코로나 관련 일회용 마스크 질문,홍혜걸 기자님은 일회용 마스크라도 재사용 하는걸 추천하였고 WHO는 재사용하지말라고 하던데코로나 19바이러스 관련하여 마스크를 안쓰는게 나을지 썼던 일회용 마스크를 재사용 하는게 나은지 알고싶어요둘중 어느게 그나마 나은가요?,재사용하는 것이 안쓰는것보다는 더 좋습니다.
코로나 관련 일회용 마스크 질문,홍혜걸 기자님은 일회용 마스크라도 재사용 하는걸 추천하였고 WHO는 재사용하지말라고 하던데코로나 19바이러스 관련하여 마스크를 안쓰는게 나을지 썼던 일회용 마스크를 재사용 하는게 나은지 알고싶어요둘중 어느게 그나마 나은가요?,"일회용은 왠만하면 재사용하지마세요....​저도 2번사용하고 세탁했더니 필터가 완전히 망가져서...차라리 좀 저렴할떄 구매해두세요​저는 식약청마크랑 병원납품하는 업체인지 꼼꼼히 확인하거든요 ​그래서 찾아봤는데 그나마 다른데보다 저렴하고 다행히 아직 재고있더라구요..​​마스크는 여기서 샀구요 이건 일반, 성인들이 사용가능한거고,https://www.coupang.com/vp/products/1288014609?itemId=2298518029&vendorItemId=70307081084&q=kf94&itemsCount=36&searchId=bd616aa8d35d45598357dee3a8103a4e&rank=1&isAddedCart=​이건 애기들 유아용이에요 유아용도 요새 구하기 진짜 힘들더라구요 ㅠㅠhttps://www.coupang.com/vp/products/1281082239?itemId=2289217886&vendorItemId=70306891966&q=kf94&itemsCount=36&searchId=bd616aa8d35d45598357dee3a8103a4e&rank=2&isAddedCart=​손소독제도 저는 사용하고 있어서 같이 첨부합니다~https://www.coupang.com/vp/products/1241016784?itemId=2236613884&vendorItemId=70234126925&q=%EC%86%90%EC%86%8C%EB%8F%85%EC%A0%9C&itemsCount=36&searchId=31bf21d2ba0042128472d0db1a0a7cfb&rank=0&isAddedCart="
코로나 관련 일회용 마스크 질문,홍혜걸 기자님은 일회용 마스크라도 재사용 하는걸 추천하였고 WHO는 재사용하지말라고 하던데코로나 19바이러스 관련하여 마스크를 안쓰는게 나을지 썼던 일회용 마스크를 재사용 하는게 나은지 알고싶어요둘중 어느게 그나마 나은가요?,"재사용하는것이 더 낫습니다.​아래는 미품절 마스크 구입링크 모음입니다 참조해주세요​https://blog.naver.com/mysung1084/221792542745           코로나19 미품절 마스크 모음 ※실시간 업데이트중 ​요새 약국가서 마스크를 구매하려고 해도 가격도 너무 비싸고, 인터넷으로 사려고 하면..품절이라 취소시... blog.naver.com            ​"
코로나 관련 일회용 마스크 질문,홍혜걸 기자님은 일회용 마스크라도 재사용 하는걸 추천하였고 WHO는 재사용하지말라고 하던데코로나 19바이러스 관련하여 마스크를 안쓰는게 나을지 썼던 일회용 마스크를 재사용 하는게 나은지 알고싶어요둘중 어느게 그나마 나은가요?,안쓰는 것 보다 재활용하더라도 쓰는게 좋습니다.​다만 위생상 안좋을 수 있다 뿐이죠.​​https://m.blog.naver.com/qcgod/221790366049           미품절된 마스크 구매하기 #우한폐렴 #코로나바이러스 #미품절 #마스크 #KF94 #N95 #3M #품절 #마스크구매 #마스크대란 #국산마스... m.blog.naver.com
삼차 신경통 증상,"어제부터 관자놀이(왼쪽) 부분에서 시작해서 번개치듯이 잇몸쪽으로 강한 통증을 느끼더니 입안쪽이 약간 부었구요 밥을 못 씹을 정도의 통증이 왔는데, 양치를 다시하니 잇몸 통증은 사그라 졌는데 잇몸왼쪽이 약간 부은게 손으로 만져져서 인터넷 검색을 해보니 삼차신경통증상과 유사하네요이거 삼차 신경통이 맞는지요? 지금은 진통제를 먹고 있는데도 왼쪽 관자놀이 에서 번개 치듯이 통증이 왔다가 사라졌다가 합니다. 어제밤에 잠을 잘 못잤습니다.이거를 어떻게 치료해야 하나요? 병원은 어느 과목으로 가야 하나요? 한의원에서도 치료하나요? 어디가 빨리낫을까요? 또 요즘 분위에 병원 가기도 두려운데 자가 치료할수 있는 방법은 없는지요?? 너무 고통 스럽습니다.",안녕하세요. 하이닥-네이버 지식iN 상담의 주재형 입니다.3차신경통은 만성질환이며 갑자기 발생하지는 않습니다. 부종이 있는 것으로 보아 국소적 염증질환의 가능성이 더 있어 보입니다. 우선 치과 진료를 먼저 받아 보시는 것이 좋을 듯 합니다.​,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=348794499&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=677&search_sort=3&spq=0
길고양인데 어디가 아픈걸까요,"옷방에 자주들어와서 구석에서 자길래 자리를 만들어줬는데 와서 잘자네요근데 지켜보니 숨을 가쁘게 쉬는것같아 걱정이에여고양이를 한번도 키워본적이없어서어디가아픈지.. 너무 염려가됩니다병원에서 약이라도 지어서 밥에 섞어줄까하는데이 아이 증상을 뭐라고 설명하면 좋을까요약값은 대충 어느정도 나오려나요내공 100걸고 갈게요친절한답변부탁드려요잘안보이는데 숨이 가빠요
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 5                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:32
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             

 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 6                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:48
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00","1. 잘 안보이지만... 숨쉬는거만 보면 호흡이 조금 힘들어보입니다. ​2. 엄청 심각한 상황은 아닌거같지만.. 현재 호흡을 힘들어하는건 맞아요. 병원가보셔야해요...증상만 보고 병을 알수는 없지만... 호흡곤란을 야기하는 병들은 안좋은경우가 많습니다.​3. 일단 심장병부터 확인해보셔야하구요. 천식같은 호흡기 질환일 수도 있습니다. 허피스,칼리스 바이러스가 전신감염 되었을 수도 있구요. 아니면 통증이 심한 다른 질환이 있어서 그럴수도있어요.​4. 다시말해서 증상만으론 병을 알 수 없고 고양이가 말을 못하기때문에 모든 검사를 다 해서 어디가 문제인지를 찾아야합니다.... 비용이 좀 많이 드실거에요....",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=348794386&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=678&search_sort=3&spq=0
길고양인데 어디가 아픈걸까요,"옷방에 자주들어와서 구석에서 자길래 자리를 만들어줬는데 와서 잘자네요근데 지켜보니 숨을 가쁘게 쉬는것같아 걱정이에여고양이를 한번도 키워본적이없어서어디가아픈지.. 너무 염려가됩니다병원에서 약이라도 지어서 밥에 섞어줄까하는데이 아이 증상을 뭐라고 설명하면 좋을까요약값은 대충 어느정도 나오려나요내공 100걸고 갈게요친절한답변부탁드려요잘안보이는데 숨이 가빠요
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 5                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:32
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             

 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 6                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:48
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00","길고양이를 처음 집에 들이시면 일단 병원에 데려가셔서 기본검사라는걸 해 주시는게 좋아요 내부기생충약 두달에 한번, 외부기생충약 한달에 한번 해 주시구요 예방주사 꼭 맞춰 주시구요 중성화도 해 주셔요 일단 기본검사하는데는 피검사와 엑스레이, 범백키트정도만 해 주시면 될거에여그 정도면 10마넌 안짝으로 가능하실거예요"
길고양인데 어디가 아픈걸까요,"옷방에 자주들어와서 구석에서 자길래 자리를 만들어줬는데 와서 잘자네요근데 지켜보니 숨을 가쁘게 쉬는것같아 걱정이에여고양이를 한번도 키워본적이없어서어디가아픈지.. 너무 염려가됩니다병원에서 약이라도 지어서 밥에 섞어줄까하는데이 아이 증상을 뭐라고 설명하면 좋을까요약값은 대충 어느정도 나오려나요내공 100걸고 갈게요친절한답변부탁드려요잘안보이는데 숨이 가빠요
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 5                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:32
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             

 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 6                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:48
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00","1. 잘 안보이지만... 숨쉬는거만 보면 호흡이 조금 힘들어보입니다. ​2. 엄청 심각한 상황은 아닌거같지만.. 현재 호흡을 힘들어하는건 맞아요. 병원가보셔야해요...증상만 보고 병을 알수는 없지만... 호흡곤란을 야기하는 병들은 안좋은경우가 많습니다.​3. 일단 심장병부터 확인해보셔야하구요. 천식같은 호흡기 질환일 수도 있습니다. 허피스,칼리스 바이러스가 전신감염 되었을 수도 있구요. 아니면 통증이 심한 다른 질환이 있어서 그럴수도있어요.​4. 다시말해서 증상만으론 병을 알 수 없고 고양이가 말을 못하기때문에 모든 검사를 다 해서 어디가 문제인지를 찾아야합니다.... 비용이 좀 많이 드실거에요....",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=348794386&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=679&search_sort=3&spq=0
길고양인데 어디가 아픈걸까요,"옷방에 자주들어와서 구석에서 자길래 자리를 만들어줬는데 와서 잘자네요근데 지켜보니 숨을 가쁘게 쉬는것같아 걱정이에여고양이를 한번도 키워본적이없어서어디가아픈지.. 너무 염려가됩니다병원에서 약이라도 지어서 밥에 섞어줄까하는데이 아이 증상을 뭐라고 설명하면 좋을까요약값은 대충 어느정도 나오려나요내공 100걸고 갈게요친절한답변부탁드려요잘안보이는데 숨이 가빠요
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 5                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:32
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             

 



   광고 후 계속됩니다.       다음 subject author   
			취소
		   길고양인데 어디가 아픈걸까요 
	재생 
 6                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:48
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			1080p
		 HD    
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00","길고양이를 처음 집에 들이시면 일단 병원에 데려가셔서 기본검사라는걸 해 주시는게 좋아요 내부기생충약 두달에 한번, 외부기생충약 한달에 한번 해 주시구요 예방주사 꼭 맞춰 주시구요 중성화도 해 주셔요 일단 기본검사하는데는 피검사와 엑스레이, 범백키트정도만 해 주시면 될거에여그 정도면 10마넌 안짝으로 가능하실거예요"
두드러기인지 몰르겠어요..,간지러워서 끍으면 올라오는이거 뭔가요,두드러기는 아닌듯합니다. 그곳에 염증이 있는것 같으니 신경쓰시면 한의원에 가셔서 그곳을 부항기로 사혈을 해부라고 하면 좋아질 것 입니다. 할 수 있으시면 집에서 하셔도 됩니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=348794310&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=680&search_sort=3&spq=0
두드러기인지 몰르겠어요..,간지러워서 끍으면 올라오는이거 뭔가요,"안녕하세요^^​현재 두드러기 증상이 나타나 문의주셨군요.두드러기는 일시적으로 나타날 수 있고 모양과 위치 등도 매우 다양하게 나타나므로증상이 지속된다면 병원에 내원하셔서 정확한 진단과 치료를 받으시기 바랍니다.​아래에 두드러기에 대한 자세한 설명을 올립니다. 치료에 많은 도움되시길 바랍니다.​질병은 세포의 손상(cell injury)으로부터 시작됩니다.세포의 손상은 염증(炎症, inflammation)입니다.​세포의 손상은 압력, 온도, pH, 저산소증, 전기장, 자기장, 전해질, 중금속, 약물, 환경 여건 등 다양한 요인들에 의해서 쉽게 손상을 받게 됩니다. 너무나 다양한 요인들로 인해서 환자분들은 전혀 인식하지 못한 채 질병에 걸리게 됩니다.세포가 손상을 받는 순간 세포 내 미토콘드리아에서의 ATP 합성장애로 인해서 열에너지 발생량이 줄어듭니다.​이때 뇌를 포함한 오장 육부의 온도인 심부온도(Core temperature)가 저하됩니다. 체온조절중추인 시상하부(Hypothalamus)에서는 체온을 보존, 유지하기 위해 모공을 닫게 됩니다. 이후 식사, 운동 등의 일상적인 생활을 하게 되면 몸속에서 열에너지는 발생됩니다. 그 발생된 열에너지는 구멍, 관절, 마찰이 많은 부위로 이동 방출하게 되는데 그 방출되는 부위의 피부 및 조직의 온도가 상승됩니다. 이때 염증(炎症, inflammation)이 되는 것입니다.​피부온도가 상승될 때 발적(發赤), 발진(發疹), 홍조(紅潮), 홍반(紅斑), 따가움, 화끈거림, 색소침착 심할 경우엔 찌르는 듯한 통증(痛症)까지 나타나는 염증성 증상(炎症性 症狀)들이 나타나게 됩니다.​한편 온도는 표면장력에 반비례합니다. 즉 온도가 상승되면 될수록 표면장력은 약해집니다. 즉 압력과 밀도가 낮은 공간으로 밀어내는 힘이 강해집니다. 대체적으로 융기, 돌출, 비대, 팽창과 같은 조직의 변형이 오게 됩니다. 대표적인 증상으로는 구진(丘疹), 팽진(膨疹), 수포(水疱), 농포(膿疱), 결절(結節), 종기(腫氣), 종양(腫瘍)과 같은 융기성 증상(隆起性 症狀)들이 나타날 수 있습니다.​모공이 장기간 닫히게 되면 피부로의 수분공급량이 줄어드는데 피부는 건조, 균열, 태선화의 과정을 거치게 되며 각질세포간의 점착성이 줄어들 때는 인설, 각질, 가피 등과 같은 탈락성 증상들이 나타나게 됩니다. 아울러 몸속에서 발생된 열에너지가 몸 밖으로 원활하게 방출이 되지 못할 경우엔 강제적으로 모공을 열기 위한 본능적 행위인 가려움증(소양증, pruritis)까지 나타날 수 있습니다.특히 팽진, 피부묘기증, 맥관부종, 가려움증, 피부발적과 같은 염증성 증상들이 주증상으로 나타날 때 두드러기(癮疹, Urticaria)으로 진단을 내리게 됩니다.​그리하여 두드러기를 근본적으로 치료하려면 염증부터 치료를 해야 합니다. 하지만 염증치료가 그렇게 쉽지 만은 않습니다. 그래서 아래와 같은 3대 치료원칙을 제안합니다.​첫째, 높아져 있는 피부온도는 낮춰야 합니다.​피부온도가 낮아질 때 발적 발진 따가움 홍조 홍반 따가움 화끈거림 등과 같은 염증성 증상들이 완화되거나 치료될 수 있습니다. 하지만 피부온도는 낮추기 위해 세포 열에너지대사를 억제하는 약물의 사용은 정말 조심해야 합니다. 그 이유는 심부온도까지 저하될 우려가 있기 때문입니다.​둘째, 닫혀져 있는 모공은 열어야 합니다.​모공을 통해서 열에너지는 전도, 대류, 복사, 증발 4가지 타입으로 쉽게 높은 에너지 준위에서 낮은 에너지 준위로 이동, 방출하게 됩니다. 어느 한 부위로 과도하게 쏠려서 방출되지 않아서 열에너지가 중첩 교차되는 현상이 피부나 조직에서 발생치 않게 됩니다. 이때 피부 및 조직에서의 온도가 상승되지 않아 쉽게 염증이 발생치 않게 됩니다. 아울러 강제적으로 모공을 열어 열에너지를 방출하려는 본능적 행위인 가려움증까지 발생치 않게 됩니다.​셋째, 낮아져 있는 심부온도는 높여야 합니다.​뇌를 포함한 오장육부의 세포 열에너지대사가 활발해질 때 심부온도는 상승됩니다. 이때 혈관은 확장되고 혈류 흐름은 좋아집니다. 당연히 혈액속에 존재하는 면역세포들인 백혈구 적혈구 임파구 혈소판 형질세포들의 활동량이 또한 증가되어 면역력 또한 증강될 수 있습니다.상기와 같이 피부온도는 낮추고, 모공은 열어주고, 심부온도는 높이는 방법에는 약물요법, 식이요법, 생활요법, 운동요법 등이 있습니다.​두드러기를 치료함에 있어 약물요법이 제일 중요한데 약제로는 온중산한(溫中散寒), 발한해표(發汗解表), 청열해독(淸熱解毒)의 약효가 있는 약제들을 선택하여 조제하면 많은 도움을 받을 수 있습니다.​식이요법도 중요합니다. 음식 하나하나가 약이라는 생각으로 무엇을 먹고, 먹지 말아야할지를 정확히 이해해야 합니다. 음식물의 물성(物性)을 이해할 때 음식 선택의 기준을 잡을 수 있습니다. 대체적으로 가공음식, 기름진 음식, 날 음식, 점성이 높은 음식 등은 피하는 것이 좋습니다.​생활요법도 중요한 포지션을 차지합니다. 항상 규칙적이고 안정적인 생활을 하는 것이 좋습니다. 장거리 여행을 하거나 늦게 취침을 해도 염증이 악화될 수도 있습니다.​운동요법도 권장합니다. 움직여서 땀이 날 정도로 운동을 하면 좋습니다. 하지만 수영, 스킨스쿠버, 훌라후프 등의 운동은 삼가는 것이 좋습니다.​마지막으로 두드러기를 치료함에 있어 주의해야 될 내용들이 있습니다.​1)피부온도는 높이는 물리적 자극을 피하는 것이 좋습니다.2)모공을 닫는 보습제나 오일은 삼가는 것이 좋습니다 치료 후 사용하시기 바랍니다.3)심부온도를 낮추는 찬 물이나 찬 과일 그리고 차가운 환경 등은 조심하는 것이 좋습니다.​​기타 두드러기에 대한 궁금증 풀이​​1). 왜 두드러기에 팽진 맥관부종과 같은 융기성 증상들이 잘 생기나요?​과도한 열에너지의 쏠림현상의 결과 피부온도가 급상승하게 되고 이때 표면장력은 약해져 피부 밖으로 밀어내는 힘이 강해져서 조직의 융기현상인 팽진, 맥관부종 등이 생기는 이유입니다.​2). 왜 두드러기에 가려움증이 생기나요?​세포손상으로 열발생량이 줄어들 때 모공을 닫게 되는데 이때 열에너지가 원활하게 방출이 되지 못해서 강제적으로 모공을 열려고 하기 때문입니다.​3). 왜 긁고 나면 피부가 붉어지거나 검게 변하는가요?​세균이 체내로 침입했다고 피부가 붉어질까요? 아니면 면역력이 약해지거나 교란되어 붉어질까? 모두가 넌센스입니다.긁게 되면 마찰열이 발생되어 그 부위의 피부 모공이 강제적으로 열리게 됩니다. 이때 모공을 통해서 체내의 열에너지가 방출되고 그곳의 피부온도가 상승되면서 붉어지거나 검게 변하게 되는 것입니다.​4). 왜 긁고 나면 피부가 따갑거나 화끈거리나요?​화상을 입을 때에도 피부가 따갑거나 화끈거립니다. 이는 외부에서 열이 가해진 경우이지만 내부에서 열에너지가 과도하게 쏠려도 그와 똑같은 현상이 발생하게 됩니다.​5). 왜 긁고 나면 피부가 붓거나 융기현상이 생기나요?​긁은 부위로 열에너지가 방출되고 피부온도가 상승하게 되면 그 주변의 혈관이 확장되고 혈류량이 많아져 붓게 됩니다.한편 피부온도의 상승은 표면장력(Surface tension)이 약화되어 압력과 밀도가 낮은 부위로 힘이 생겨 피부 밖으로 밀어내는 힘은 더 강해집니다. 이때 구진, 팽진, 종기과 같은 피부융기현상이 발생되는 이유입니다.​6). 왜 대체적으로 저녁에 가려움증이 더 심해지는가요?​낮보다는 밤이 되면 사람의 활동량도 떨어질 뿐만 아니라 하루 중 심부온도 또한 오후 6시부터 낮아지게 되어 모공은 더 닫히게 되고 피부로의 열방출은 더 곤란해지기 때문입니다.​7). 왜 생리 전후에 더 가려움증이 심해지나요?​생리 전후에는 심부온도가 저하되고 배란기에는 심부온도가 상승됩니다. 심부온도가 저하될 때 모공은 더 닫혀 구멍이 많거나 마찰이 많은 부위로 열쏠림 현상은 더 심해져 가렵습니다.​두드러기, 치료될 수 있으니 치료에 자신감을 갖으시기 바랍니다 ^^"
