제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2019.03.12.|2019.03.16.&section=kin&page=1
일을 그만두고싶어요. 영어학원에서 일합니다. 시작한지 2주 되엇는데 너무 안맞아서그만둔다고 했어요. 도저히 힘들어서 죄송하다 말씀드리고 이번달까지만 하고 그만두겠다고 햇더니 다음 선생님 구할때까지 잇으라고 하더니선생님을 안구하고 잇는것같아요. 다음달부터 안나가 버리면 어떨까요?3월에 일한 월급은 주겠죠??다음달부터 안나가버리면 저한테 피해오는게 잇을까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","안녕하세요^^ 퇴사 날짜를 통지 후 다음 선생님을 못구한건 학원의 문제이지 상관없습니다.일한 월급은 퇴사 후 14일 이내로 지급을 해야하는게 맞는거고,지급이 안될 경우 노동청에 신고 하면 됩니다.안녕하세요.직장다니며 부업하는 직장인 전문멘토 팡블리 입니다도저히 월급으로는 부족하여 금전적인 이유로 시작했습니다.제가 하고 있는 부업은 라이프톡은 다른 부업들과 달리 고정수익이 있어 누구나 100% 초기비용 회수가 가능한 부업입니다.https://blog.naver.com/xjzlrkwhgdk/221490140421"
일을 그만두고싶어요. 영어학원에서 일합니다. 시작한지 2주 되엇는데 너무 안맞아서그만둔다고 했어요. 도저히 힘들어서 죄송하다 말씀드리고 이번달까지만 하고 그만두겠다고 햇더니 다음 선생님 구할때까지 잇으라고 하더니선생님을 안구하고 잇는것같아요. 다음달부터 안나가 버리면 어떨까요?3월에 일한 월급은 주겠죠??다음달부터 안나가버리면 저한테 피해오는게 잇을까요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",질문자님 안녕하세요.일정기간을 주셨고 그럼에도 불구하고 대체자를 찾지 못한거는 업주사정이에요월급을 안준다고하더라도 관할 고용노동부 방문하여 받으실 수 있습니다.https://blog.naver.com/qkrghwns_456/221484633493
귀 뒤 임파선 부어오르면서 멍울이 생겼는데요..이비인후과에서 약 처방 받고 3일 소염제 먹었는데통증은 전혀 없는데 멍울이 없어지지가 않네요..사이즈는 크지 않아요병원에서는 한번 부어오른 임파선은 원래 상태로 잘 안돌아가기때문에 어느정도 줄어들다가 줄어든 사이즈 상태로평생 살아야한다는데 정말 안 없어지나요..?없앨 방법도 없나요...?ㅠㅠㅠ,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.외과 진료 보시고 치료 하세요.검사 받아 보세요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=323356462&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=6&search_sort=3&spq=0
병원에서 자세가 안좋다는 말을 듣고 바른자세에 관한 책을 읽었습니다 그 책에선 어느쪽으로도 치우치지않은 균형 잡힌 자세가 바른자세라고 나와있었는데요 그런데 저는 자세 자체가 무엇인지 잘 모르겠습니다. 자세 자체가 무엇인지 알려주세요ㅠㅠ 그리고 책에 나와있는 어느쪽으로도 치우치지않은 균형 잡힌 자세가 무엇인지도 알려주시면 감사하겠습니다.,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","저도 목디스크 증상이 있었는데 자세를 바르게 하고 나았어요.벽에 발뒤꿈치, 엉덩이, 어깨, 뒤통수를 붙이고 선 자세가 똑바른 자세라고 하네요.회사에서 모니터가 제 몸의 중심선과 맞지않는데 무심히 계속 일하다가 척추에 통증이 온적도 있고요.몸의 좌우 균형이 틀어지지 않는 자세가 바른자세인거 같아요. 몸은 원래 바른 자세를 좋아해서 스트레칭을 많이 하면 자연히 중심이 돌아오는거 같습니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=323355878&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=7&search_sort=3&spq=0
권역외상센터가 만약 서울에 없으면 순간의 사고로 중증외상을 입은 서울사람들은 경기도 까지 가서 수술 받는 건가요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","서울에 권역외상센터가 굳이 존재하지 않는 이유는 도처에 대형 종합병원이 널려 있기 때문입니다.  권역외상센터의 존재 의의는 거기에 무슨 특별한 시설이나 특별한 능력을 가진 의료진이 존재해서가 아니라 외상 환자를 어느 병원으로 보낼지 명확하게 하려는데 있습니다. (병원이 드문드문 있어서 병원간 이송에 시간이 많이 걸리는 지방에서는 존재 가치가 충분함, 특히 이 병원에서 저 병원으로 환자 옮기려면 최소 수 시간에서 수 일이 소요되는 일부 국가에서는 진작부터 발달해 있음)외상환자 처치를 충분히 하고도 남을 대형병원들이 지척에 널려있는 서울시내에서는 사실상 권역외상센터의 존재 의의가 약하죠.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=323350904&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=8&search_sort=3&spq=0
밥먹으면 오른쪽팔과 가슴에 근육통이 느껴집니다.이유를 모르겠습니다 얼마전에 위염과 식도염을 앓고있었는데치료가 어느정도 된뒤로 밥을먹으면 오른쪽 가슴부분과팔과 어깨쪽에 통증이옵니다 도대체 이유가 무엇인가요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","대부분의 질병은 혈관이 좁거나 막혀서 피가 원활히 흐르지 못해서 생기는 질환입니다. 병명만 다를뿐입니다. 심장에 혈이 막히면 심장병이고, 위장에 혈이 막히면 위장병이고,장기들은 연결이 되어 있어서 다른곳에서도, 염증,통증 등과 같은 증상이 나타납니다.뻐근.결림,쑤심,피곤,아픔,어지럼과 같은 증상들이 피가 흐르지 못해 생기는 장애입니다.막힌 혈관을 뚫어 피가 잘 흐르게 하면, 각종 질병,질환,장애증상들이 없어집니다.사람은 나이가 많든 적든, 여러가지 환경요인과 잘못된 식생활, 피로,과로,스트레스등으로,몸 속에 어혈(죽은피,사혈,정체되어 있는 피)이 생깁니다. 이 어혈과  나쁜 콜레스테롤이 혈관을 막고 있어서, 혈액순환을 방해하여,온갖 질병을 유발 하게 되는데, 그런, 자신의 질병을 병원과 약에 의존하지 않고, 직접 치료할 수 있읍니다.각종 질병, 혼자 쉽게 치료하기  http://bedael.com 

*참고해보세요.*",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=323349818&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=9&search_sort=3&spq=0
"결핵인가요?감기약 먹어도 2주정도 쿨룩대는 기침을 해요. 지금 9살 아이인데 콧물과 가래도 있네요.. 동네 이비인후과에서 처방해주는 약을 먹어도 기침에 열까지 계속 나고 나아질 기미가 안 보여요ㅠㅜㅡ 주요 증상은 쿨룩대는 기침과 열(37도 정도), 가래, 콧물이고 지금 저도 옮았는지 목이 아프고 콧물, 가래가 나와요.. 이렇게 빨리 옮는 거 보니 결핵은 아닌 것 같은데 그래도 검사해봐야할까요? 아니면 다른 병원을 가봐야 할까요?","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",감기약을 다른것으로 바꿔서 써 보세요.감기도 여러종류가 있으므로 어느 약이 잘 듣는지 한 4~5일 써보고 안 들으면 다른 약을 써보고........ 해서 치료하면 되겠습니다.결핵은 그렇게 쉽게 판별되는 것이 아니라 객담검사나 페 방사선 검사를 해야 알수 있는 병입니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010101&docId=323349471&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=10&search_sort=3&spq=0
"결핵인가요?감기약 먹어도 2주정도 쿨룩대는 기침을 해요. 지금 9살 아이인데 콧물과 가래도 있네요.. 동네 이비인후과에서 처방해주는 약을 먹어도 기침에 열까지 계속 나고 나아질 기미가 안 보여요ㅠㅜㅡ 주요 증상은 쿨룩대는 기침과 열(37도 정도), 가래, 콧물이고 지금 저도 옮았는지 목이 아프고 콧물, 가래가 나와요.. 이렇게 빨리 옮는 거 보니 결핵은 아닌 것 같은데 그래도 검사해봐야할까요? 아니면 다른 병원을 가봐야 할까요?","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","안녕하세요 한국건강관리협회 입니다.결핵감염의 증상으로는2주이상 지속되는 마른기침, 무기력함, 체중감소, 객담등이 있습니다. 대표적인 증상이구요,발열이나 콧물은 결핵의 주요 증상이 아니지만어린 아이의 경우 증상이 더 악화 될 순 있습니다.만약 결핵에 감염 되었다 할지라도 아이보다는 부모님에 의해결핵 감염을 더욱 의심 해 볼 수 있기 때문에 부모님도 같이검사를 진행해 보시길 바랍니다."
"재산상속 포기각서는 언제하는게 좋은가요.과거에 아버님께서 가족분의 회사에 대표로 이름을 올려놓았다가 회사가 부도가나서 벌어놓으신걸 다 날리셨고 지금도 가끔씩 카드사나 신용정보사 세무서에서 종이들이 날라오고있습니다.자녀는 2남이고 어릴때빼고는 같은집에 살아본적도 없구요.현재 희귀병에 걸리셨고 요양병원에계시다가 폐렴이오면 중환자실로 가시고 그게 반복적입니다.주위에서는 재산 상속포기각서를 하라고하시는데 어느시점에서하는게 좋을지 궁금해 적어봅니다.아버님 돌아가시기전에 미리 해놓을수있는지, 돌아가시고난후3개월안에 하는지 잘 아시는분 좋은조언 부탁드립니다.가진게 많이 없어서 직접해야할거같습니다.어디서 어떻게 하는방법을 알려주시면 더더욱 감사하겠습니다.","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",상속포기를 하면 아버지의 재산과 채무를 동시에 상속받지 아니합니다. 이 경우 형제가 다 상속포기를 하면 아버지의 채무가 다음 순위 상속인에게 상속되어 4촌까지 내려갑니다. 따라서 이런 경우에는 상속인중 1인은 한정승인(상속받는 재산의 범위 내에서 채무 상속)을 하시고 다른 상속자는 상속포기를 하면 채무가 다음 순위 상속인에게 상속되지 아니합니다. 한정승인과 상속포기는 상속개시일(사망일)부터 3개원 이내 아버지 주소지 관할 가정법원에 신청해야 합니다.돌아가시기 전에 하는 상속포기는 유효하지 아니합니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40303&docId=323348241&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=11&search_sort=3&spq=0
"재산상속 포기각서는 언제하는게 좋은가요.과거에 아버님께서 가족분의 회사에 대표로 이름을 올려놓았다가 회사가 부도가나서 벌어놓으신걸 다 날리셨고 지금도 가끔씩 카드사나 신용정보사 세무서에서 종이들이 날라오고있습니다.자녀는 2남이고 어릴때빼고는 같은집에 살아본적도 없구요.현재 희귀병에 걸리셨고 요양병원에계시다가 폐렴이오면 중환자실로 가시고 그게 반복적입니다.주위에서는 재산 상속포기각서를 하라고하시는데 어느시점에서하는게 좋을지 궁금해 적어봅니다.아버님 돌아가시기전에 미리 해놓을수있는지, 돌아가시고난후3개월안에 하는지 잘 아시는분 좋은조언 부탁드립니다.가진게 많이 없어서 직접해야할거같습니다.어디서 어떻게 하는방법을 알려주시면 더더욱 감사하겠습니다.","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",부담스럽거나 재산이 너무많거나 돈이 싫을때
인대파열로 군병원에서 인대봉합재건술 수술을 받았습니다. 12.6일에 수술했는데 3개월이 지난 3.16일 기준,인대파열로 군병원에서 인대봉합재건술 수술을 받았습니다.12.6일에 수술했는데 3개월이 지난 3.16일 기준으로..수술전과 별반 다를거없이왼쪽으로 몸비틀때 오른쪽에비해 절반밖에 되지않고(통증때문에뛸때도 너무아파서 뛰지도 못하는데x-ray 다시 찍어봐야할까요?,안녕하세요. 하이닥-네이버 지식iN 상담의 김상범 입니다.인대파열로 인대봉합재건술 수술을 받았다면발목인대파열 수술을 받은 것으로 보입니다.인대봉합재건술 수술이 어느 관절인지 적지 않아서정확한 답변은 일단 불가합니다.아마도 발목인대파열이라면 인대봉합재건술 수술3개월째이고 아직 통증이 있는것은 당연하겠습니다.인대파열로 수술을 한경우는 3개월째부터 재활을더 열심히 진행할수 있는 단계이므로 이때부터관절각도를 좀더 내시고 주변 근육이나 힘줄을강화하는 프로그램을 하셔야 하겠습니다.감사합니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=323344966&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=12&search_sort=3&spq=0
공무원채용검진 가능한 안산에 병원알려주세요,공무원채용검진 이번에 받으려고 하는데요!  안산에 추천해주실만한 병원이 있을까요?  필요한 서류로 발급서 같은게 있어야 한다고 하는데  보건소에서는 발급이 안 된다고 하더라구요~?  이게 맞는 건가요?  보통 공무원채용검진 검사 비용이나  발급 비용은 어느정도 하는지도 궁금하네요...,저도 예전에 공무원채용검진 알아봤을때 보건소에는 발급 안 된다고 들었던 걸로 기억해요!그래서 집 근처 있는 병원에서 받았었는데요~고잔동 쪽에 보시면 홈플러스랑 롯데시네마사이에 안산 닥터송내과라고 있어요!여기가 건강검진 잘한다고 어르신들도 많이 가는곳이라고 알고 있는데요~집이랑 가깝기도 하고 엄마도 여기 가보라고 해서 공무원채용검진 여기서 받았었는데 생각보다 금방끝나요. 병원 관계자 분들 다 친절하시구요.의사선생님도 설명도 잘 해주시고 잘 봐주시더라구요.상담도 기계적으로 하지 않으시고 신경을 많이 써주는 느낌이 들어서 좋았던~안산공무원채용검진 받을 수 있는 병원 중에서는여기가 시설도 깨끗하고 큰 걸로 알고 있어요. 한 번 문의하고 방문해보세요.검사 비용은 잘 기억이 안나는데전화로 문의해보시구여. 몇만원 안할거에요~ 2-3만원? 정도?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=323343225&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=13&search_sort=3&spq=0
공무원채용검진 가능한 안산에 병원알려주세요,공무원채용검진 이번에 받으려고 하는데요!  안산에 추천해주실만한 병원이 있을까요?  필요한 서류로 발급서 같은게 있어야 한다고 하는데  보건소에서는 발급이 안 된다고 하더라구요~?  이게 맞는 건가요?  보통 공무원채용검진 검사 비용이나  발급 비용은 어느정도 하는지도 궁금하네요...,몇만원 안하는걸로 알고있음요
"제가 피어싱을 뚫은지 2년정도 넘었는데 한번도 염증난적이 없는데, 어느날 갑자기 귀가 간지럽고 진물이 나더라구요 주변 피부는 쭈글쭈글?해지더니 오늘 확인해보니까 빨갛게 진물나는 부위가 커졌어요. 지금 이쪽 귀만 그런것도 아니고, 반대쪽 귀의 피어싱뚫은곳도 간지럽기 시작하더니 피부가 벗겨지고있어요. 습진인가요?","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","흠 ;; 요새 미세먼지도 심해지고, 위생적인 부분에서도 관리가 미흡해서 켈로이드가 생기신 것 같네요 ; 말 그대로 귀에 생기는 염증이구요. 생긴 이유는 역시 위생 때문이죠. 지금 초기 증상인 것 같은데, 더 심해지면 부풀어오르면서 커집니다. 통증은 덤이고, 보기 더 흉측해질 수 도 있어요. 그 때 가 되면 수술을 해도 흉터나 이질감 같은게 남을 수 있으니 병원가셔서 진료 받으시고, 안정적인 치료 받으시길 바랍니다.",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8040301&docId=323327685&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=31&search_sort=3&spq=0
