제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.03.27.|2018.04.01.&section=kin&page=1
허리디스크,제 증상이 허리디스크 맞나요?한달전부터 허리가 갑자기 아프기시작하더니다리저림도 있었다가 없어지고 또 다시 다리저림이 시작됐어요ㅜㅜ허리는 한달동안 계속아파요눕거나 걸으면 안아픈데 바닥에 앉거나허리를 수그리면 아파요ㅜ처음엔 왼쪽만 아팠는데 양쪽 다 아프고 저림도있네요근데 격한운동해도 허리가 아프진않아요뛰거나 1시간이상 유산소운동해도 안아픈데허리만 굽히면 아프네요ㅜㅜ이거 디스크 맞나요? 최대한 집에서 치료할수있늕방법알려주세요,"허리디스크 비공개 질문26건 질문채택률45.8% 2018.03.27. 15:39제 증상이 허리디스크 맞나요?한달전부터 허리가 갑자기 아프기시작하더니다리저림도 있었다가 없어지고또 다시 다리저림이 시작됐어요ㅜㅜ허리는 한달동안 계속아파요눕거나 걸으면 안아픈데 바닥에 앉거나허리를 수그리면 아파요ㅜ처음엔 왼쪽만 아팠는데 양쪽 다 아프고 저림도있네요근데 격한운동해도 허리가 아프진않아요뛰거나 1시간이상 유산소운동해도 안아픈데허리만 굽히면 아프네요ㅜㅜ이거 디스크 맞나요? 최대한 집에서 치료할수있늕방법알려주세요=답변드립니다허리디스크까진 발병 되지 않았으로  허리뼈간격이 좁아졌거나 하는 요추정렬에 변형이 생겨나타는  증상일 경우 흔합니다방치하면  허리디스크까지 진행 됩니다척추에 관련된 질환들은자면서 자고나서 아프지않고 날마다 더 회복되는 상황을 만들지 못하면 평생 고생합니다.낮에 스스로 더 악화시키지 않고 회복시키는 방법을 알지 못하면이 또한 평생 어떤 치료에도 회복 불가능합니다.밤에도 아침에도 낮에도 스스로 회복시키는 방법을 알려드립니다.모든 질환들은근본 문제를 스스로  해결해야 합니다.문제 해결을 완벽하게 하여쉽고 빠르고 완벽하게 회복시킨 사례들을 참고하셔야 합니다.스스로 더 악화시키는 것들이 무엇인지 먼저 살펴야 하며더 악화되지않게 하는 것 말고도자면서 회복되는 베개를 사용하고낮에는 스스로 회복하는 방법의 스트레칭 체조 자세유지 생활습관들을 점검해야 합니다.물리치료 주사 약물치료 시술이나 수술 후의 관리 방법은 본인이 하는 것이고,그 관리가 잘못되면 다시 악화되어 재시술이나 재수술이 되기도 합니다.모든 운동이나 스트레칭은 하면서 악화 조짐 보이면 당연히 중단해야 합니다.앉고 서고 걷는 방법 일상생활들속에 주의사항들 정확히 배워야 합니다.스스로 회복시키고 관리하는 방법 정확히 알면평생 목디스크 허리디스크 염려하지 않아도 됩니다.아래 내용은 꼭 평생을 기억하고 시행하세요.악화시키지 않고 회복되는 자세로 눕는 것악화시키지 않고 스스로 회복되는 운동이나 자세를 유지할 것일 할 때도 쉴 때도 어떤 상황에서도 마찬가지입니다.수술진단 환자도 수술하지 않고 회복시킨 베개 정도라야 완벽한 예방도 가능합니다.세상 누구라도몸이 스스로  회복되게 하려는 수 만 명의 의사들이 각자의 몸속에 있는 상황입니다.스스로 회복하는 작용을 방해를 하지 않기만 해도 스스로 회복되는 것입니다.얼마나 완벽에 가깝게 빠르고 쉽게 회복하는 가 그것이 중요한 것인 것입니다.빠르고 완벽하고 쉽게 회복하려면 제시하는 답글 내용과 사례들을 반드시 잘 살피세요.다리저림통증  표준베개치료사례 ☜...☜..(우클릭 새창열기)수술 허리디스크 치료표준베개 사례 ☜...☜..(우클릭 새창열기)허리통증  표준베개치료사례 ☜...☜..(우클릭 새창열기) 허리디스크 표준 스트레칭 베개사례....☜...☜..(우클릭 새창열기) 허리디스크 표준자세 베개사례.....☜...☜..(우클릭 새창열기)허리디스크 표준운동 베개 사례.....☜...☜..(우클릭 새창열기)살펴 보세요수술 외에는 방법이 없다는 퇴행성 디스크도 치료된 사례들퇴행성 허리디스크 치료표준베개사례 ☜...퇴행성 목디스크 치료표준베개사례 ☜..치료된 사례들을 살필 때허리디스크 목디스크와 관련된 수 많은 증상 질환 통증들이 바꾼 베개만으로 한꺼번에 회복되고척추와 관련된 더 많은 증상 질환 통증들까지도 회복된 그런 베개를 찾으면빠른 회복에 큰 도움 됩니다아이피 ip 주소가 노출된 표준베개사례들 보기 ☜...클릭...☜..(우클릭 새창열기)더 확실한 것은정부 기관에서 사실 여부 조사를 수차례 했던 게시판 글들은 100% 믿어도 됩니다.베개선택 잘못하면 평생 고생하며어떤 치료에도 회복이 완벽하지 못합니다.가장 무서운 것이 완벽하지 못한 회복인 것입니다. 흉기 베개 독약 베개 ☜...클릭....☜..(우클릭 새창열기)검색하세요. 표준베개 짝퉁들 많습니다.짝퉁은 도리어 더 아프게 만드는이름만 표준베개인 짝퉁들은 금방 사용을 중단할 수 밖에 없어서그나마 몸이 더 망가지지는 않지만,은근히 편안하지만 질환 통증들을 완벽하게 없애지 못한 베개는평생을 치료하며 고생하게 하고 누적되어 다양한 질환들은 물론난치성 불치성 질환이나 암으로 발전시키는정말 흉기가 되는 베개가 됩니다.인생에 원수가 됩니다. 이름만 표준베개라고 한다고 모두 표준베개가 아닙니다. 짝퉁 표준베개 ☜...검색하세요."
허리디스크,제 증상이 허리디스크 맞나요?한달전부터 허리가 갑자기 아프기시작하더니다리저림도 있었다가 없어지고 또 다시 다리저림이 시작됐어요ㅜㅜ허리는 한달동안 계속아파요눕거나 걸으면 안아픈데 바닥에 앉거나허리를 수그리면 아파요ㅜ처음엔 왼쪽만 아팠는데 양쪽 다 아프고 저림도있네요근데 격한운동해도 허리가 아프진않아요뛰거나 1시간이상 유산소운동해도 안아픈데허리만 굽히면 아프네요ㅜㅜ이거 디스크 맞나요? 최대한 집에서 치료할수있늕방법알려주세요,"질문 허리디스크 비공개 질문26건 질문채택률45.8% 2018.03.27. 15:39제 증상이 허리디스크 맞나요?한달전부터 허리가 갑자기 아프기시작하더니다리저림도 있었다가 없어지고또 다시 다리저림이 시작됐어요ㅜㅜ허리는 한달동안 계속아파요눕거나 걸으면 안아픈데 바닥에 앉거나허리를 수그리면 아파요ㅜ처음엔 왼쪽만 아팠는데 양쪽 다 아프고 저림도있네요근데 격한운동해도 허리가 아프진않아요뛰거나 1시간이상 유산소운동해도 안아픈데허리만 굽히면 아프네요ㅜㅜ이거 디스크 맞나요? 최대한 집에서 치료할수있늕방법알려주세요답글입니다.단 몇 주 만에 완벽하게 회복되기도 하고 재발되지 않게 유지하는 것인데 뭐라고 해야할지?척추 골격계 질환은 빨리 완벽한 회복하지 못하면 인생이 변해버립니다.수술후에도 회복되지 못한 환자도수술진단 환자일지라도일상생활을 하면서 밤 낮으로 스스로 회복하고, 스스로 악화시키지 않는 방법 알려드립니다. 경제적으로 빠르고 완벽하고 쉽게 회복시키고, 오랜 세월 평생 재발 없이 유지하는 일부 사례들 먼저 살피세요수술 허리 표준베개 아이피사례 ☜ㅁ...(우클릭 새창열기)수술 목디스크 표준베개 아이피사례 ☜ㅁ...(우클릭 새창열기)글쓴이의 아이피 주소가 노출된 글들만 믿어야 합니다.아이피 사례 글들은 만약 허위 과장 조작인 경우 즉시 형사입건 구속까지 되는 것입니다.상태가 심한 환자도 첫 날 부터 덜 아프게 또는 첫 날 부터 안 아프게도 가능하고,단 며칠이나 몇 주 만에 정상에 가깝게 스스로 회복시키는 것도 가능한데요.나보다 더 심한 최악의 환자들이,빠른 회복,  완벽한 회복, 경제적인 회복, 재발 없는 회복 사례들을 먼저 확인합니다.회복이 더디거나 재발이 반복되는 이유는 베개 침대가 잘못된 흉기로 사용된  것이며, 스스로 몸을 망치는 생활 습관 자세 체조 운동 등이 무엇인지 모르면서 자면서도 낮에도 스스로 망가트리는 것입니다.목디스크 허리디스크 거북목 일자목 일자허리 척추측만증에 의하여 호소하신 모든 증상 통증들 외에 관련될 수 있는 모든 통증 질환 증상 들을 없애는 스트레칭 체조 및 자세 유지 방법 제대로 배우면,  따라하는 즉시 모든 해당 통증들이 줄어들거나 사라집니다.목이든 허리든 쉽게 회복되는데빠르고 완벽한 회복 못하면 평생 고생합니다.척추 골격관련 질환들은모든 일상 동작들 속에서 스스로 아프지 않게 유지하는 방법부터 제대로 배우고스스로 회복되는 상황을 유지하는 것 배우고모든 생활속에서 스스로 악화시키지 않는 방법도 배우면 쉽게 스스로 회복됩니다.한꺼번에 가장 완벽한 회복은모든 치료 최소화 하거나 중단하고스스로 빠르고 쉽고 완벽하게 회복시키고 회복상태를 평생 계속 유지하면 됩니다.자고 나서 새로운 증상 발병되거나 더 악화된 상황은시중에 모든 베개 침대 회사에 전화해서 퇴행성 디스크 수술 진단 받은 디스크인데 모든 병원치료 중단하고 자면서 회복시켜주는 베개나 침대 있냐고 질문하시고 자면서 회복 된다고 한다면  반드시 그 베개로 침대로 바꿔야 겠지요? 그런 사례들을 살피세요.생활 및 업무 자세 유지 상황과 운동 체조 스트레칭 및 침대와 베개의 상태가 호소하신 모든 증상들 외에 1,300 여 가지 명칭의 병을 스스로 만들기도 하고 스스로 해소하기도 합니다.근본 원인 문제 해결하지 않으면 평생 치료해도 회복되지 못하고 병들에 크기와  종류가 점점 늘어날 뿐입니다.호소하신 모든 증상들을 한꺼번에 스스로 회복시킨 사례들을 찾아 살피세요. 그런 사례들을 안내합니다.일자목 일자허리 비대칭골반 척추측만증 허리디스크 목디스크 쉽게 회복되는 병입니다.가벼운 환자는 며칠만에 정상에 가깝게 회복되기도 하고수술거론된 환자도 보통은 2주~4주정도면 완치수준 회복 및 재발없이 유지 가능합니다.하던 일 하면서 스스로 회복시키고 유지하는 것이 완치수준 유지하는 것입니다.어떤 상황의 환자들이라도 수술 시술 진단, 퇴행성 급성 연성 경성 만성 관계없이 모든 환자들은스스로 완벽하게 회복시키고스스로 빠르게 회복시키고스스로 재발 되지 않게 회복된 상황을 오래 유지하는 방법들을 찾아야 합니다.이런 방법을 찾지 못하면 평생 치료해도 치유되지 않고 고생합니다. 치료를 반복하고 재발을 반복합니다. 일자목 목디스크 척추측만증 경추 및 요추부염좌 일자허리 허리디스크 비대칭 비틀린 골반 상황인 경우 나타날 수 있는 매우 다양한 통증 질환 증상들 중에 일부 증상들을 호소하신 것입니다.수술 진단 환자 조차도 그동안 효과 없던 모든 치료 중단하고치료를 했어도 그동안 점점 더 악화시켰던 모든 치료들 중단하고수술을 하지 않고 시술도 하지않고 스스로 회복시킨 사례들,효과 미약했던 모든 약물들 주사나 약물 복용도 중단하고 스스로 회복시킨 사례들수많은 여러 치료에도 차도 없어 회복 포기했던 사람들이도첫날부터 적용하자마자 즉시 통증들이 줄어들거나 사라지게 했던 사례들더 빠르고 더 완벽하고 더 쉽고 저렴하게 스스로 회복시킨 사례들.아이피주소가 오픈된 회복치유체험 사례들경찰 검찰 공정위 식약처에서 사실 여부 조사하고 모두 사실임을 보증해준 회복 사례들의 내용들을 살피도록 안내합니다.척추 및 골격 정렬에 관련된 1,300가지 명칭의 통증 증상 질환들을아침에 조금이라도 불편하면 평생 회복 못하며 삽니다.가장 중요한 것은 편한 잠 자면서 스스로 회복시키고,낮에 스트레칭 체조운동 자기 근육으로 자세를 교정 유지하여 스스로 회복시키고재발되지 않게 유지되는 사례들 보여드립니다.http://blog.naver.com/kangik60/221169673444  ☜...(우클릭 새창열기)짝퉁들의 부작용도 살피고,도리어 흉기가 되어버린 사례들도 살피세요. ☜...(우클릭 새창열기)발병후에 진단 받고 다양한 치료를 해도 회복되지 못하거나 더 악화되는 많은 사례 있습니다.스스로 악화시키는 것이 무엇인지를 모르니 자신이 스스로 악화시키고 있는 것입니다.빠르고 완벽한 회복 못하면 평생 고생합니다.큰 도움 되시기 바랍니다."
왼쪽 얼굴 뼈 아픈 증상,"얼마전엔 왼쪽 눈썹 뼈,그 후엔 왼쪽 눈주위 뼈, 지금은 왼쪽 이마부분뼈가 아픈데 (가끔 혼자 욱신거림)어느 병원을 가야 할까요...?이게 뼈 안쪽에서 있는 통증이 뼈까지 전달 되는건지....뼈가 아픈건지.....최근 어디 부딪히거나 맞거나 한적은 없어요!왜이러는 걸까요.....","감각신경성통증이라고 합니다, 삼차신경 1분지쪽 신경이 눌려서 통증이 생기는거 같아요. 신경과로 가셔야 됩니다",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=298076831&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=606&search_sort=3&spq=0
간수치가  높아요,생후4개월때 요로감염으로 병원에 입원을했는데 입원 2일째 의사가 간수치가 600 이 넘었다고큰병원으로 가라해서 전북대학병원에 입원을했습니다수치가 조금 떨어지나싶더니 다시 1000 가까이 올라서 17일정도 입원후 조금씩 수치가 떨어지고 더이상 병원에서도 지켜보는일외에는 방법이 없다하여 퇴원했습니다그이후외래에서 검사했을때조금씩 떨어지는 추세여서 계속 지켜보고있는데2017년 12월에 간수치가 882018년 3월에 간수치가 114심하지않은 콧물 감기에 걸렸고약도 콧물약 1번 먹고 다음날 피검사 수치가114 전북대 의사쌤이 수치가 올랐다고 걱정을하더라고요집앞에있는 소아과 의사는 서울에있는 큰병원을 가보는게 좋겠다고 권하는데서울에있는 간으로 유명한 소아과 명의 추천좀 해주세요~~어느 병원으로 가야할지요~~~,"안녕하세요. 하이닥-네이버 지식iN 상담의 고시환 입니다.성인에서와 달리 소아, 신생아에서의 간수치는 간과 관련된 질환보다는 다른 감염성 질환에 의한 이차적 상승의 가능성이 더 높고는 합니다.다른 수치, 즉 염증반응을 보이는 검사 수치는 어떠했는가 등을 같이 볼 수 있어야할 내용입니다.집과 먼 곳에서의 입원보다는 가까운 곳에서의 진료의 연속성을 더 권해드리고 싶군요.소아, 간으로 유명한 병원이나 명의는 많은 부분 언론에 의해 만들어진 조금은 허상인 경우가 대부분입니다. 감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70115&docId=298076645&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=607&search_sort=3&spq=0
하지정맥류랑 족저근막염은 과목중 어느곳에 해당되나요??,안녕하세요!이번에 제 발에 족저근막염이 전보다 심하고 다리에 하지정맥류가 2차증세를 보여서 병원에 가려합니다...둘다 방치해놓다보니 증세가 좀 심해져서 진단을 받으려하는데...혹시 하지정맥류와 족저근막염 이 두 가지는 많은 과목중 어느 과에 해당되나요??하지정맥류는 외과/흉부외과족저근막염은 정형외과로 알고있는데 맞나요??,질문자분께서 알고 계시듯혈관질환 / 하지정맥류 = 흉부외과 혹은 혈관외과 (외과와 혈관외과는 진료분야가 다릅니다)족저근막염 = 정형외과 혹은 통증의학과병원을 방문하시면 되겠습니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70105&docId=298076223&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=608&search_sort=3&spq=0
오른쪽 안면통증,오른쪽 안면에 통증이 있는데여코와 광대 사이? 부비동염 인줄 알고 부비동 검사를 했는데 그건 아니라 하네요통증정도는 심하진 않고 누르면 통증이있고 가끔 누르지 않아도 욱씬거리면서 두통까지 올때도 있어요이럴경우 어느병원을 가야할까요,"삼차신경통이 온거네요. 두번째 가지,,,, 신경과로 가야됩니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=298075406&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=609&search_sort=3&spq=0
갑상선이 커져있는데 오른쪽이 더 커져있어요.,"요즘에 몸이 너무 안좋습니다.10년 전  턱관절 디스크를  앓으면서오늘쪽 턱관절  오른쪽 목  오른쪽 어깨관절까지어떻게 말로 표현이 안되고 목을 가누기도 힘들정도도 종종 있고,요즘에는   추위도 많이 타고자꾸  몸이  땅으로 꺼지는것처럼 피곤하고 혈압도 낮고...  해서병원에서 목부분  씨티를 찍어봤습니다.제가  통증을 항상 가지고 있는 부위가    빨간  점 부위인데...제가  10년 가까이 그 부위가  당기는 느낌이 들면서    오른쪽 턱과  경추  그리고 목을  오른쪽으로 돌리고 싶은 감각을 느껴서 목을 돌리면 견관절에서  우득우득 연골잡음 같은것일 들립니다...이 병원  저 병원을 전전해봐도  뭐라고 꼬집어  얘기를 해주시는 곳이  없네요.이번에   목 시티를 찍었는데   씨티상  갑상선이 커져있대요...그래서    갑상선수치 피검사와 초음파를 했습니다.  수치나  임상적으로는  별 문제 없다고 하는데     오른쪽 갑상선이 조금더 커져있다고 하네요..그치만  수치가 정상이기때문에  약을 먹거나  별다른 조치가 필요하지는 않은 상태라고해줄 수 있는게 없다고 하네요...저한테 어떤 숨겨진 질병이 있는건지...전   어느과에 가서 또 진료를 봐야 될까요....오른쪽  사진 목  부위를 중점적으로   뒷목(후두골)  턱관절 오른쪽 견갑골  10년 동안  같은 통증을견뎌내고 오고 있습니다...혹시 이런 증상에 대해... 아시는  분 계시면  제발  답좀  부탁드릴께요....그리고 갑상선이  한쪽이 더 커지는것에 대해 아시는대로 답변좀 부탁드려요...",안녕하세요. 하이닥-네이버 지식iN 상담의 이정찬 입니다.이곳도 관절 부위입니다.인대 염좌나 관절염이 올 수 있습니다.초음파 검사를 하신 후에 주사 치료를 받아 보시면 좋겠습니다.감사합니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010106&docId=298075229&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=610&search_sort=3&spq=0
슬랩수술 후 재활운동 3개월가량했는데요,어깨관절이 안좋아지고슬랩이라는 병 진단받아 슬랩수술까지 했습니다그런데 슬랩수술하고 나서 꼭 하라고 하는 재활운동도 했는데요운동하다보니 돈도 아깝고 좀 쉬고싶기도 해서 3개월가량하다가 그만두고혼자 운동할 생각도 했었거든요....근데 요즘따라 다시 어깨가 아파오고 안좋은 느낌이 다시 느껴지는것 같아요맘대로 잘움직여지지도 않고.....이게 슬랩수술하고 재활운동을 제대로 안한 탓일까요??어느정도 회복되고 나면 자연적으로 치유되는줄알았는데 운동을 더 해야한다니...,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 윤원식 입니다.슬랩수술 후 재활운동을 3개월 한 뒤 그만두셨다 했는데 쉬는 기간 동안 운동을 전혀 안하셨다면 어깨 관절이 굳어 어깨통증이 다시 생길 수 있습니다. 또한 센터를 다니며 재활운동을 배울 때는 어느 정도 회복되었을 때까지 꾸준히 다니는 것이 좋으며 그 이후에도 재활운동은 꾸준히 진행해야 합니다. 지금처럼 운동을 쉬어서 다시 어깨가 굳은 상태라면 병원이나 센터에 방문하여 운동 방법을 지도 받은 뒤 운동을 하는 것이 좋습니다.  슬랩수술 후 재활운동을 할 때는 어깨 관절의 회전운동과 안정성을 회복할 수 있는 근력 강화 운동 위주로 진행하는 것이 좋으며 어깨통증 상태에 따라 운동 강도를 높여가며 해야 치료 효과가 있습니다.질문자님의 빠른 쾌유를 바랍니다. ^^,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=298075145&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=611&search_sort=3&spq=0
손등 혈관,손등에 혈관인지...혹인지 잘 모른게 튀어 나왔어요..병원 어느과에 예약 하는지도 모르고...무엇인지 궁금해요...가끔 욱신욱신 하기도 하구요...올해에 생겼어요,"대학병원교수로 재직중인, 외과전문의 입니다.우선 사진상 보이는 병변은, 정맥입니다. 여러가지 이유 (선천성, 외상성, 혹은 나이가 들면서) 등으로 인해과거에는 보이지 않았던, 정맥들이 좀 더 돌출되어 튀어나오는 경우가 생깁니다.대게의 경우, 추가 치료가 필요없고 경과관찰 하시면 됩니다.간혹, 미용적인 목적으로 제거를 원하시는데, 0.5mm 정도의 절개창으로 제거는 가능하지만, 재발의 가능성과 수술 후 새로운 증상의 가능성등을 염두해 두셔야 합니다.질문자께서 가끔 욱신거린다고 하는데, 정맥의 와류나 확장등으로 인해 통증이 생기는 경우는 매우 드뭅니다.아마 통증과 정맥확장은 큰 상관관계가 없을 것을것으로 보입니다. 통증이 지속되면 인근 정형외과 방문추천해드리며, 정맥확장부위를 제거고려하신다면 인근 외과(하지정맥류전문) 방문 추천드립니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=298074497&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=612&search_sort=3&spq=0
손등 혈관,손등에 혈관인지...혹인지 잘 모른게 튀어 나왔어요..병원 어느과에 예약 하는지도 모르고...무엇인지 궁금해요...가끔 욱신욱신 하기도 하구요...올해에 생겼어요,인대가 수축이 되어 튀어나올수도 있을것이고뼈에서 윤할유가 빠져나와 생길수도 있을거에요두가지 다 같은 방법으로 치료가 가능 하네요지금 아픈 부위에서 손목 쪽으로 올라온곳에서손가락 쪽으로 지긋이 눌려 내려가면서 아픈곳을 찾으셔요아픈곳에서 정지하여 가만이 잡고 있어주면 핏줄이 뛸거에요그러면 살살 비벼서 끝을 내 수셔요시간이 날때 마다 수시로 해주면 좋을거에요또 해줘야 하는 행동이 손가락을 손등쪽으로 올려주셔야 하네요즉 손바닥이 땅을 보게 하고는 손가락은 하늘 쪽으로 올려주고역시 반대쪽을오도 해 줘서 늘 주먹 쥐는 쪽으로만 움직여 굳어진 손바닥 근육을 풀어주면 좋을거에요도움이 되었으면 해요
손등 혈관,손등에 혈관인지...혹인지 잘 모른게 튀어 나왔어요..병원 어느과에 예약 하는지도 모르고...무엇인지 궁금해요...가끔 욱신욱신 하기도 하구요...올해에 생겼어요,"대학병원교수로 재직중인, 외과전문의 입니다.우선 사진상 보이는 병변은, 정맥입니다. 여러가지 이유 (선천성, 외상성, 혹은 나이가 들면서) 등으로 인해과거에는 보이지 않았던, 정맥들이 좀 더 돌출되어 튀어나오는 경우가 생깁니다.대게의 경우, 추가 치료가 필요없고 경과관찰 하시면 됩니다.간혹, 미용적인 목적으로 제거를 원하시는데, 0.5mm 정도의 절개창으로 제거는 가능하지만, 재발의 가능성과 수술 후 새로운 증상의 가능성등을 염두해 두셔야 합니다.질문자께서 가끔 욱신거린다고 하는데, 정맥의 와류나 확장등으로 인해 통증이 생기는 경우는 매우 드뭅니다.아마 통증과 정맥확장은 큰 상관관계가 없을 것을것으로 보입니다. 통증이 지속되면 인근 정형외과 방문추천해드리며, 정맥확장부위를 제거고려하신다면 인근 외과(하지정맥류전문) 방문 추천드립니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=298074497&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=613&search_sort=3&spq=0
손등 혈관,손등에 혈관인지...혹인지 잘 모른게 튀어 나왔어요..병원 어느과에 예약 하는지도 모르고...무엇인지 궁금해요...가끔 욱신욱신 하기도 하구요...올해에 생겼어요,인대가 수축이 되어 튀어나올수도 있을것이고뼈에서 윤할유가 빠져나와 생길수도 있을거에요두가지 다 같은 방법으로 치료가 가능 하네요지금 아픈 부위에서 손목 쪽으로 올라온곳에서손가락 쪽으로 지긋이 눌려 내려가면서 아픈곳을 찾으셔요아픈곳에서 정지하여 가만이 잡고 있어주면 핏줄이 뛸거에요그러면 살살 비벼서 끝을 내 수셔요시간이 날때 마다 수시로 해주면 좋을거에요또 해줘야 하는 행동이 손가락을 손등쪽으로 올려주셔야 하네요즉 손바닥이 땅을 보게 하고는 손가락은 하늘 쪽으로 올려주고역시 반대쪽을오도 해 줘서 늘 주먹 쥐는 쪽으로만 움직여 굳어진 손바닥 근육을 풀어주면 좋을거에요도움이 되었으면 해요
편도결석이 있는데 결석이 있는 부분이 분듯한데 정상인가요?,"전부터 편도결석생기는걸 알고 병원에서 빼보기도 하고 이게 수술아니면 계속 생기는거라고 하던데그래서 이쑤시게같은걸로 어느정도 건드릴만큼 생기면 자가 처리하고 있습니다.근데 편도결석이 생기는부분이 반대편에 비하면 좀 부어있어요..편도가 대칭이 아니고 편도 결석생기는 부분이 더 돌출됬다는거죠. 편도가 원래 대칭을 이루고 있어야하는건지, 편도결석땜에 그런거라 비대칭이 된거지만 크게 상관할 일이 아닌지, 혹은 병원 방문을 요하는부분인지 알려주세요~",결석있는 부분에 염증이 있네요따뜻한 소금물로 씻어주고 가글해주면 어떨까 하네요소금물은 간수가 안전이 빠진 천일염을 그릇에 담고 끓인 물을 부은뒤에찬물을 부어 따뜻한 소금물을 만들어 입안을 씻어준뒤에 가글해주면 될거에요소금물은 자연적인 치료방법이라 내성이 생기지 않아오래동안 해줘도 좋은 치료법이니 수시로 해주면 좋을거에요피부 염도가 0.3%임으로 소금물로 씻어주면통증은 덜하고 치료는 빨라지네요도움이  되었으면 해요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=298074320&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=614&search_sort=3&spq=0
