제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.12.|2020.03.16.&section=kin&page=1
턱틀어짐 질문,이미 턱이 틀어진 상태에서 턱관절 장애 까지있는데 병원가서 골절환자 뼈맟추는거 마냥 해야하는거 아닌가요? 그리거 병원을 갈때 어느과로 가야 하나요?,그럴때는 ㅡ.ㅡ​경송한의원 송경송쌤한테 가야지 ㅡ.ㅡ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=349709364&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=726&search_sort=3&spq=0
몸살처럼 살이 계속 아픈데요,병원을 어느과로 가요?몸살약 먹어도 계속 똑같아서요통풍 아니냐는 사람도 있고 예전에 대상포진 걸렸던게 재발하는건가 싶기도 하고...심란하네요,내과로 가보세요대상포진 걸린적이 있다면재발도 의심해 보시는게맞으실듯 해요우선은 병원가셔서 진료를다시 보시고 검사 받아보세요,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=349708766&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=727&search_sort=3&spq=0
비어디 드래곤 상태,성체인데 다른 성체크기에 비해 너무 작은거 같아요 동생들이 방치 해놓은 걸 데리고 온거라 적응도 못하는지 벽을 자꾸 긁고요 밥은 잘 먹는데 뭔가 서 있는게 힘들어 보여서요.. 병원을 데리고 가야 할까요? 그리고 더 크기에는 성장은 이미 멈춘거겠죠?,"일단 전체적인 크기를 직접 보지 않아서 정확히는 알 수 없으나, 보통 성체 비어디드래곤의 경우 4~50cm 정도가 일반적인 크기입니다. 머리의 크기로 봤을때 다른 성체하고 비슷해 보이기는 합니다. 서있는게 힘들어 보인다고 하셨는데, 칼슘이 부족해서 다리에 힘이 안 들어갈 가능성이 있습니다. 혹은 미끄러운 바닥에서 자랐을 수도 있고요. 바닥재를 샌드나 칩시 등으로 바꿔 보시고 칼슘을 꾸준히 급여해 주신다면 어느정도 나아질 수 있습니다. 이렇게 해도 나아지지 않는다면 병원에 데려가시는 걸 추천드립니다.",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80509&docId=349707312&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=728&search_sort=3&spq=0
호흡곤란 증상,"일주일 전부터 계속 호흡곤란?증상이 생겼는데 머릿속에서 계속 숨쉬는걸 인식해서 호흡곤란이 온 것 같습니다.잠잘때도 불편하고 일상이 불편해졌어요,,스트레스 받으면 자율신경에 문제가 생겨서 무의식간에 하던 호흡이 힘들어진다고 하던데 어느 병원 가야하나요?정신과 가야하나요 내과 가야하나요?","호흡은 무의식 신경안에 포함됩니다무의식 신경은 MRI,CT를 찍어도 안나옵니다그럼 어떻게 치료해야되냐스본스도 신경치료를 하셔야 합니다https://m.youtube.com/playlist?list=PLgj3wMJET6XoR_EPOeuR-KvsuSezNtNBL              KoreaKimss - YouTube  m.youtube.com",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010101&docId=349706380&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=729&search_sort=3&spq=0
올해 고3 내신이 6등급인데 갈 수 있는 간호학과 있을까요?,"안녕하세요 저는 올해 고3 되는 여학생입니다제가 꿈이 간호사인데 고1,고2 때 공부를 잘 안해서 내신 성적이 6.xx등급대 이거든요진짜 안 되면 사회복지학과라도 가서 간호학과로 편입을 할까 생각중이기도 해요이 등급대로 전국에 갈 수 있는 간호학과 있을까요..?내공 100 입니다",간호조무사 따서 몇년 근무후  간호학과 들어갈수있다던데​,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050403&docId=349706034&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=730&search_sort=3&spq=0
올해 고3 내신이 6등급인데 갈 수 있는 간호학과 있을까요?,"안녕하세요 저는 올해 고3 되는 여학생입니다제가 꿈이 간호사인데 고1,고2 때 공부를 잘 안해서 내신 성적이 6.xx등급대 이거든요진짜 안 되면 사회복지학과라도 가서 간호학과로 편입을 할까 생각중이기도 해요이 등급대로 전국에 갈 수 있는 간호학과 있을까요..?내공 100 입니다",없죠 간호학과 편입 안되용~
올해 고3 내신이 6등급인데 갈 수 있는 간호학과 있을까요?,"안녕하세요 저는 올해 고3 되는 여학생입니다제가 꿈이 간호사인데 고1,고2 때 공부를 잘 안해서 내신 성적이 6.xx등급대 이거든요진짜 안 되면 사회복지학과라도 가서 간호학과로 편입을 할까 생각중이기도 해요이 등급대로 전국에 갈 수 있는 간호학과 있을까요..?내공 100 입니다","간호학과는 등급컷이 높죠, 그래서 3등급정도는 되셔야 합니다​그런데 굳이 사회복지학과를 가셨다가 간호학과로 편입을 하실 필요가 있을까요 ?​등록금만 해도 어마어마하며 기간도 많이 드는데요 ?​차라리 학점은행제로 대졸자전형을 준비하시는게 낫습니다.​기간도 줄어들고 수월하게 이수가 가능하며 일반대학보다 훨씬 저렴합니다.​고등학교 졸업 후 학점은행제로 대졸자전형을 준비하세요​​​​안녕하세요~~ 교육부 평가인정 교육훈련기관 받은 SJ사이버평생교육원  ☞ 학습플래너 유정쌤 입니다. ☜ 질문자님에게 도움을 드리고 싶어 답변드립니다 ^^  ▣ 대졸자전형이란? 학점은행제로 전문학사를 취득하셨거나 전문대졸 이상의 학력을 보유한 분들이일반대학 1학년으로 신입학 할 수 있는 전형입니다. 전문대는 4년제학교와 다르게 편입모집을 하는 학교가 소수라 전문대로 신입학을 원하시는 분들이 지원합니다. 일반적으로 성적이 높지않고 전적대 학점이 낮거나 학위가 없는 고졸자, 대학교 중퇴자의 경우 많이 준비하며학점은행제라는 제도로 성적개선, 학력개선이 가능합니다. 일반대학 수시나 정시는 경쟁률이 높고 편입은 아무래도 편입영어를 공부하셔야 하기 때문에편입보다 수월한 대졸자전형으로경쟁률이 높은 간호학이나 유아교육학 물리치료학 치기공 같은 의료, 보건계열의 학교에 지원을 많이 합니다. 수능성적이나 내신 필요없이 전적대 성적 + 면접만 보기 때문에 학점이 아주 중요한 요소라고 볼수있습니다.편입과는 다르게 영어공부나 추가적인 준비 과정없이 성적관리만 해주시면이 전형을 통해 신입학이 가능합니다.​3학년으로 진학하는 편입과 달리 1학년으로 신입학 한다는단점이 있지만 학점은행제로 쉽게 신입학 준비를 하고 대학에서 제대로 공부하고 싶은 분들께적합한 전형이라고 볼 수 있습니다.  ※ 간호학과 ※ 간호학과의 경우전문대라도 전공심화과정이 있기에 4년제가 대부분입니다.또한 간호대는 동일계열만 일반편입이 가능하기에 학사편입 / 대졸자전형으로만 지원이 가능합니다. 편입영어나 준비과정이 부담스러울 경우편입보다 수월하게 준비하며 학점은행제로전문학사 취득 후 대졸자 전형으로 전문대 4년제 간호학과를 지원하는 방법이 있습니다.  ☆ 간호학과를 들어갈수있는 방법 ☆ 1. 수능을 보고 대학에 입학하기.이 방법의경우 간호학과 특성상 등급컷이 높고 수능을 준비하기에도 큰 부담감을 느끼게 됩니다. 2. 학사편입으로 3학년으로 진학하기학점은행제를 이용해 1년반만에 학사학위를 취득 후 학사편입으로 3학년 진학을 할 수 있습니다. 3. 대졸자전형으로 신입학하기.학점은행제를 이용해 1년만에 전문학사를 취득 후 대졸자전형으로 1학년 신입학을 할 수 있습니다.  ※ ​보건교사 자격 ※ 간호사면허증 + 간호대 재학중 교직이수( 정교사2급 ) + 한국사검정능력3급( 5년이내 )교직 이수 신청은 2학년 1학기에 한번만 허용됩니다.( 교직이수과정 = 교육학 + 전공심화 + 교육봉사,실습 )대졸자전형 = 1학년 신입학, 학사/일반편입 = 3학년 1학기로 진학입니다.3학년 1학기 편입을 할경우 교직이수는 불가하기때문에 1학년 신입학을 권장드리며,간호실습 1000시간을 채워야하는 간호학과의 경우 1학년 신입학을 더 권장드립니다.   ▣ 학점은행제란 ? 고등학교를 졸업하신 분이라면 누구나! 대학교에 가지 않고도 온라인강의 , 전적대 학점 , 자격증취득 , 독학사 시험 을 통해 대학교 학력을 취득 할 수 있는 교육부 제도입니다. 대부분 온라인 강의 로 이루어져 있기 때문에 컴퓨터만 있으시면 어디서든 수업진행이 가능하다고 보시면 됩니다. 또한, 저렴한 비용과 단기간에 취득이 가능하다는 장점이 있습니다.  ▣ 학점은행제를 추천하는 이유 ????  1. 고졸자분들은 대학은 나와야 하는데 시간과 비용이 너무 많이 들어서 고민 많이 하시잖아요~전문대를 다니려면 2년, 4년제는 4년의 시간이 걸리는데 시간적으로 여유가 없으신 분들도 많구,취업을 먼저 해야겠다고 생각하시는 분들도 많으시구,취업 후 대학을 나오고 싶으신 분들도 많으신데그때 !!학점은행제를 통하시면 직장을 다니시더라도 병행 가능하시구,그저 학위취득을 하고싶으신 분들도전문학사는 1년만에 ! 학사학위는 1년반만에 !원하시는 학위취득이 가능하니 학점은행제로 학위를 취득해야겠죠 ? 2. 나는 학력이 중요하다~ 라고 생각하시는 분들은 원하시는 더 좋은대학으로 편입도 가능합니다 !!편입공부를 하시면서 대학교 수업도 듣고, 과제나 레포트를 하시려면 너무 힘드시잖아요 ~학점은행제로 기간도 단축시키고 ! 온라인 수업을 들으시면서 편입공부도 하실 수 있으니학점은행제로 편입준비를 추천드리는 겁니다. 3. 간호학과나 물리치료학과 같은 경우는 대졸자전형으로 !! 1년만에 학점은행제로 전문학사를 취득하셔서빠르고 쉽게 조건을 맞춰 대졸자전형으로 1학년 신입학을 하실 수 있습니다전문대를 가시면 2년의 공부와 과제, 레포트 등을 하시면서 성적을 관리하시기 어려우신데요 ~학점은행제로 전문학사를 취득 하시면 성적개선, 학점개선이 가능합니다 ! 4. 2, 3년제 대학 졸업자분들 중에 학사학위 취득을 원하시는 분들이 많으신데 ~다시 대학을 다녀야 할지 어떻게 학사학위를 취득해야 할지 모르시는 분들은학점은행제로 전적대 학점을 가져오셔서 빠른기간으로 학사학위를 취득하실 수 있어요 !다른 전공으로 전문학사를 취득하시고 싶으신 분들은 타전공 전문학사 취득도 가능합니다. 5. 4년제 대학 졸업자분들은 타전공 전문학사, 타전공 학사학위 둘다 취득이 가능합니다 !!  원하시는 학위와 전공, 기간 말씀해주시면 질문자님 상황에 맞춰학습설계 세워드리고 꼼꼼하게 진행도와드리겠습니다. :) 학점은행제 처음 이용시 생소한 부분이 많기때문에 수강등록, 학습자 등록, 학점인정, 자격증 신청 등혼자하기에 버겁습니다.​제대로 된 교육원에서 믿음직한 플래너 와 함께하셨으면 좋겠습니다. SJ사이버평생교육원은 교육부 평가인정 교육훈련기관 입니다. 1:1 관리 로 과정의 처음부터 끝까지 도와드리겠습니다. 걱정마시고 언제든 편하게 연락주세요!  *상담료를 일절 받지않으며, 강요 또한 없습니다* 카카오톡 오픈채팅(비실명상담) : https://open.kakao.com/o/skt48fTb상담문의(실명상담) : https://forms.gle/dhgfGDWbzHziH8fh8​"
올해 고3 내신이 6등급인데 갈 수 있는 간호학과 있을까요?,"안녕하세요 저는 올해 고3 되는 여학생입니다제가 꿈이 간호사인데 고1,고2 때 공부를 잘 안해서 내신 성적이 6.xx등급대 이거든요진짜 안 되면 사회복지학과라도 가서 간호학과로 편입을 할까 생각중이기도 해요이 등급대로 전국에 갈 수 있는 간호학과 있을까요..?내공 100 입니다","[ 배너 클릭 시 1대1 무료상담 가능합니다 ]​ 안녕하세요. 학습설계사 설재훈입니다.​지금 내신으로는 불가능합니다.그런데 일반적으로 알고 있는 수시 / 정시가 정답은 아닙니다. 아래 안내글 확인 부탁드려요.보다 쉽게 간호학과로 진학 할 수 있는 방법에대해 안내글 남겨드리겠습니다.​보건계열 진학을 전문적으로 도와드리고 있습니다.도움이 필요하신 상황이라 생각되어 답변 남깁니다.​일단 보건계열(간호학과, 물리치료, 치위생 등)을 진학할 수 있는방법 중 일반적인 수시 / 정시 방법에 대해선 제외하고 말씀드리겠습니다.보다 수월한 보건계열 진학 방법 중 학점은행제를 통해 준비가 가능한대표적인 3가지 방법인 대졸자전형 / 일반편입 / 학사편입에 대해 설명드리겠습니다.​대졸자전형의 경우 전문대 졸업 이상의 학력을 필요로 하며'면접 + GPA(총 성적 평균)' 기준을 통해 입학이 가능한 전형입니다.4년제 전문대학으로 진학이 가능한 방법이며, 인서울 상위권 전문대의경우 면접 비중이 높고 GPA 비중이 낮으며, 수도권이나 지방의 경우면접보다 GPA 비중이 높은 양상을 보입니다.면접의 경우 학습자 본인이 준비해야하지만 GPA의 경우 교육부 주관학위제도인 학점은행제를 통해 높은 점수를 받을 수 있도록도와드릴 수 있습니다. 어느정도 나이가 있거나 영어시험 등의편입시험 준비가 부담되는 경우에 준비하기 좋은 방법입니다.​일반편입의 경우 전문대 졸업 or 4년제 대학의 2학년 이상 수료,학점은행제를 통한 조건 완성으로 지원 가능한데,준비 기간이 빠르다는 장점은 있지만 비동일계(동일 분야가 아닌 전공)지원자들은 지원이 제한되는 경우가 많아 현실적으로진행이 어려운 방법입니다.​학사편입의 경우 4년제 대학 졸업 or 학점은행제 학사학위 취득자 만지원할 수 있는 전형으로 준비 기간이 길다는 단점이 있지만비동일계 학생들도 지원할 수 있는 대학이 많고 전문대학이 아닌자대병원이 있는 정규 4년제 대학으로의 진학이 가능하기 때문에가장 이상적인 방법이라 생각되는 간호학과 입학 방법입니다.​물론 위 3가지 방법의 준비과정이 겹치기 때문에대졸자전형 -> 일반편입 -> 대졸자전형 -> 학사편입 과정으로모든 전형에 지원을 할 수 있다는 장점도 있습니다.​수 년간 보건계열 진학을 도와드렸던 경험을 바탕으로현실적인 도움을 드릴 수 있을거라 생각되어답변남겼습니다. 도움이 필요하시다면 언제든지연락주시길 바랍니다.​감사합니다 :)  KAKA5 : saniac91CELL : 010-3136-7329오픈카톡 : https://open.kakao.com/o/s8K8PHy  ---                            234234234234234"
올해 고3 내신이 6등급인데 갈 수 있는 간호학과 있을까요?,"안녕하세요 저는 올해 고3 되는 여학생입니다제가 꿈이 간호사인데 고1,고2 때 공부를 잘 안해서 내신 성적이 6.xx등급대 이거든요진짜 안 되면 사회복지학과라도 가서 간호학과로 편입을 할까 생각중이기도 해요이 등급대로 전국에 갈 수 있는 간호학과 있을까요..?내공 100 입니다","안녕하세요.간호학과에 대해서 질문을 해주셨네요!​6등급 간호학과라고 하면 거의 없다고 보시면 됩니다.최대한 내신을 끌어 올린다고 가정한다면,4~5등급까지는 나오지 않을까 생각이 되는데요,​일단, 4년제에서는 꽃동네대학교랑 한려대정도 지원해보실 수 있겠고,전문대학교도 지방에 있는 간호학과의 경우에도 한영대학교, 가톨릭 상지대학교 , 순천제일대학교, 조선간호대정도가 있긴 하지만,추합을 노려볼 수 있을 정도의 등급이기 때문에 차라리 애초에 편입으로 도전해보시는것도 추천드립니다..​제 주변에도 편입으로 간호학과 입학하신분들 몇명이 있어요!수능보는것처럼 다양한 과목 시험보는것도 아니고 영어 1과목 준비해서 시험을 치기 때문에 어렵진 않은거 같더라구요!​오히려 내신이나 수능점수 안좋아서 재수하는것보다는 경쟁률도 낮고, 1학년이 아니라 2~3학년으로 입학하는 전형이 낫다고들 하시더라구요!​참고로 제가 동국대학교 전산원 다니면서 편입을 준비해서인지그런 분들을 많이 뵈었던 것이구요, 제가 본 분들만 이대나 연세대, 고려대의 간호학과로 간 걸로 알고 있어요.물치나 치위생과로도 많이 가던데, 추천드려보고 싶네요.​힘내세요!"
수원충치치료잘하는곳 어디있을까요?,"수원충치치료잘하는곳 어디있을까요?  어금니쪽에 예전에 충치가있다고들었었는데, 최근엔 아프지않아서 내비두었었거든요. 이번에 보니 구멍이 뚫려서 치료받아야할것같은데 수원충치치료잘하는곳 있으면 소개좀 해주세요. 사는곳은 매교동쪽이구요. 회사가 시청쪽이라서 수원시청역 부근에있는곳으로 알려주시면 감사하겠습니다.","​안녕하세요 수원충치치료잘하는곳 인플란트 치과입니다. 충치치료를 진행하시기 위해 치과를 알아보셔야한다면, 기본적으로 살고계시는 지역및 거주지와 치과가 위치적으로가까운지, 이동하기엔 어려움이 없는지에 대해 먼저 살펴보시는것이 가장 바람직합니다. ​또 치과에서 어떤재료룰 사용하고, 어떤방식을 사용하여 치료를 진행하는지에 대해서도 필수적으로 알고 진행하시는것도 중요하며, ​수원엔 뛰어난 의료진분들이 많으신만큼, 어느곳이 가장 양심적으로 진료및 치료를 진행하고있는지에대서도 살펴보시는것이 가장 좋습니다. ​​수원 인플란트치과는​대학병원수준의 철저한 소독과 단계별 마취와 무통마취기를 이용한 무통진료를 진행하고있습니다. ​찾아주시는 환자분들께 늘 최선을 다하며 최상의 서비스로 보답하고있는건 물론 긴보증기간이 가능한 실력있고 책임감있는 치과이기 때문에 신규환자보다 소개환자가 더욱더 많은 치과랍니다. ​직원들도 가족을 안심하고 맡길수있는 믿을수있는치과 ​1.방송출연 2.뉴스인터뷰3.빠른완성4.수면임플란트 ​-- 최신 수술진행 [원데이 임플란트/무절개임플란트/네비게이션] 좋은임플란트사용 : 자외선,오스템좋은보철재료사용 : 맞춤기둥,지르코니아 *정품사용*인증서 자체기공실보유 : 보철수정바로가능 최첨단 장비보유 : CT. anycheck.​-- ​철저한 사후관리 ​수원 인플란트 치과는 치료완료후에도 철저한유지관리를 진행하고있습니다. 완료가 끝이아닌 시작이라고 생각여 유지관리를 철저히 진행하는인플란트 치과입니다. ​https://store.naver.com/hospitals/detail?id=21435600              인플란트치과의원 : 네이버 N예약 리뷰 1 · ★5 · 목요일 09:30 - 20:00,금요일 09:30 - 18:30,토요일 09:30 - 13:30,일요일 휴무,공휴일 휴무,월요일 09:30 - 18:30,화요일 09:30 - 20:00,수요일 09:30 - 18:30 store.naver.com            ​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70203&docId=349705962&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=731&search_sort=3&spq=0
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,"반갑습니다 질문자님.질염으로 병원 가려고 하시네요 ~!!!학생도 가서 진찰 받을 수 있구여처음가시면 좀 부담스러우니요일 일정 체크하셔서 여성 의사가 있는곳으로진찰 받아보세요!!그럼, 답변에 도움이 되셨다면 채택 해주세요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011404&docId=349705875&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=732&search_sort=3&spq=0
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,네 가능합니다
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,비뇨기과에 가셔야 합니다만남자의사선생님이 많은 관계로산부인과에 가셔도 무방합니다.네이버 검색해보시고 '동네명 여자비뇨기과'정도 치셔서 방문하심이 어떠신지요.혼자 방문도 무관합니다.
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,"반갑습니다 질문자님.질염으로 병원 가려고 하시네요 ~!!!학생도 가서 진찰 받을 수 있구여처음가시면 좀 부담스러우니요일 일정 체크하셔서 여성 의사가 있는곳으로진찰 받아보세요!!그럼, 답변에 도움이 되셨다면 채택 해주세요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011404&docId=349705875&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=733&search_sort=3&spq=0
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,네 가능합니다
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,비뇨기과에 가셔야 합니다만남자의사선생님이 많은 관계로산부인과에 가셔도 무방합니다.네이버 검색해보시고 '동네명 여자비뇨기과'정도 치셔서 방문하심이 어떠신지요.혼자 방문도 무관합니다.
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,"반갑습니다 질문자님.질염으로 병원 가려고 하시네요 ~!!!학생도 가서 진찰 받을 수 있구여처음가시면 좀 부담스러우니요일 일정 체크하셔서 여성 의사가 있는곳으로진찰 받아보세요!!그럼, 답변에 도움이 되셨다면 채택 해주세요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011404&docId=349705875&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=734&search_sort=3&spq=0
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,네 가능합니다
질염으로 병원,질염증상같은게 있는데 어느 병원을 가야하고 제가 학생이라 혼자 병원가서 진찰을 받을수있나요?,비뇨기과에 가셔야 합니다만남자의사선생님이 많은 관계로산부인과에 가셔도 무방합니다.네이버 검색해보시고 '동네명 여자비뇨기과'정도 치셔서 방문하심이 어떠신지요.혼자 방문도 무관합니다.
제가 뇌졸증 으로 3달째 사진과 같은약을 복용 하는데요.먹으면 이따금씩 머리가 아프던데요..어느약때문에 그럴가요?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",병원 진료 시 상담 해 보시는게 빨라요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70401&docId=349705301&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=735&search_sort=3&spq=0
이거 난청인가요,귀에서 계속 위잉위잉 소리가 나요 가끔은 갑자기 먹먹해지더니 삐 소리가 납니다 위잉위잉 소리는 진짜 하루 종일나여 아직 병원은 안가봤는데 이거 뭐죠..?,그거는 이명이지요먹먹함이 잇다고 하는걸보니이충만감도 잇네요정확한 검사가 필요하지만우선은이명에 대한 일반적 답변이니참고 바랍니다​갑자기  귀에서  일정 소리가 계속해서 난다면이명을 의심해 볼수 잇습니다청력은 고막안의 달팽이관이  관장하는데사람의 귀는 254Hz에서 11.840Hz사이에 소리를 듣습니다달팽이관 내에는 134개의 안테나가잇는데  이 Hz 영역의 소리를 나누어듣습니다따라서 사람의 귀에서 들리는 이명소리는 엄밀히 따지면  134가지 입니다.이명소리는 안테나 번호가 낮을 수록부드러운 소리가나고 높을수록 강한소리가 납니다 소음성 이명의 대표적인 사례로 이어폰의과다사용.계속되는 게임 등이 주원인입니다문제는 이명소리는 시간이 갈수록더많아집니다처음에는 한소리만  나다가 바람소리매미소리. 귀뚜라미 소리 등이 들립니다또 문제는 이명소리에 어느정도 적응해서버틸만하다 싶으면 더커저서 정말힘들게 한다는 것입니다분명한 것은 소리박사의 기술이 개발되기전까지는 현대의학으로 불치병여서이비인후과에  가도 별반  도움이  되지않습니다​이명 난청은 왜 생기고 어떻게 개선하는가 등 청력상식과 관련된 내용이 소리박사 블로그에 들어가보면 자세히 나와 있으니 참고하시기 바랍니다감사합니다​소리박사​http://blog.naver.com/soribaksa9​아래주소도 꼭 들어가셔서 읽어보시면 많은 도움이 됩니다http://m.joongdo.co.kr/view.php?key=20180830010012497,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=349705172&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=736&search_sort=3&spq=0
이거 난청인가요,귀에서 계속 위잉위잉 소리가 나요 가끔은 갑자기 먹먹해지더니 삐 소리가 납니다 위잉위잉 소리는 진짜 하루 종일나여 아직 병원은 안가봤는데 이거 뭐죠..?,병원 가보시는게 좋겠어요!!
이거 난청인가요,귀에서 계속 위잉위잉 소리가 나요 가끔은 갑자기 먹먹해지더니 삐 소리가 납니다 위잉위잉 소리는 진짜 하루 종일나여 아직 병원은 안가봤는데 이거 뭐죠..?,이빈후과가셔서 귀검진 받아보시는게 좋을거같아요~귀에어 이명이 들리거나 가끔 먹먹해지고 삐 소리가 나는건귀쪽과 관련이 있는데 그게 계속되면 큰병으로 오거든요.참고로 이석증으로 오기도해요. 가서 확실하게 검사 받아보세요!나중에 갑자기 돌발성난청이 올수도있으니까요~채택부탁드립니다 ㅎㅎ
이거 난청인가요,귀에서 계속 위잉위잉 소리가 나요 가끔은 갑자기 먹먹해지더니 삐 소리가 납니다 위잉위잉 소리는 진짜 하루 종일나여 아직 병원은 안가봤는데 이거 뭐죠..?,귀에서 삐~ 소리나 찌잉~ 소리가 나는 것은 이명이라고 합니다.이명은 아직 현대 의학으로 원인이 밝혀지지 않았습니다.그러나 이비인후과나 이명을 치료하는 한의원은 있습니다.불편하면 진료를 받아보기 바랍니다.​
