제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.02.17.|2020.02.21.&section=kin&page=1
췌장암말기,"제 아버지가 현재 75세 이시고 상당히 진행된 췌장암 말기, 그리고 간 전이도 되었다는 진단을 받았는데 병원측에서 항암치료 여부를 결정해 달라 합니다. 담당의 말로는 4개월에서 6개월 정도 얘기를 하는데 항암 치료가 치료를 기대하는것이 아니고 운이 좋으면 좀더 연명을 목적으로 해야 한다며 적극적인 치료를 권하지는 않네요. 현재는 거동이 불편하실 정도로 크게 아프신데는 없는 상황입니다만 췌장암 항암치료가 굉장히 고통스럽고 삶의 질을 완전히 망가트린다는데 이럴경우 자식된 도리로서 어느길을 택하야 하는지 조언좀 부탁드립니다. 좀 더 일찍 가시더라도 항암 치료를 포기하고 맛있는 음식 드시고 하시고 싶은거 하시게 하는것이 좋은지 아님 최선을 다해 항암치료를 받아보는게 좋은지. . 어느것을 선택해도 후회를 할것 같은데 환자본인을 위해선 어느 것이 더 좋을까요?","""아는 것만큼 보이고 아는 것만큼 얻을수 있다"" 건강을 회복하는 지름길은 자연 치유력을 높이는것 입니다.생리활성물질은 생물이 삶을 영위함에 있어서 생체의 기능을 증진시키거나 혹은 억제시키는 물질로서 생체 내에서 비정상적인 기능적 장애나 병태를 보일 때 이를 바로잡아 주는 역할을 합니다..인체기능 유지는 다양한 생리활성물질을 요구하게 되며, 이를 소홀히 할때 균형이 깨어지게 됩니다,,일반적으로 암환자는 균형이 깨어져서 NK세포(자연살해세포)의 기능이 현저하게 떨어져 있기 때문에 암세포의 사멸이나 증식을 막지 못합니다. 다양한 생리활성물질들은 NK세포(자연살해세포)의 활성도를 높이며, 이는 의사나 약물로 대신할 수 없는 인체의 가장 기초적인 조건입니다.자연 치유력을 높이는 대체요법은 바로 암세포를 공격하는 대식세포 및 자연살해세포 등을 강화시켜 자기면역력으로 암세포와 싸워 이길 수 있도록 도움을 주는 가장 효과적인 방법입니다.        
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		                      0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	01:52
 실시간     
		설정
	    
		전체 화면
	      
			해상도
		 자동 270p   
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동 (270p)
		   
			270p
		    자막 자막 추가  
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
            도움말
        
            라이선스
         
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             
접기/펴기차가버섯과함께 췌장암을 극복한 사례/메디방송 상락수차가버섯공동제작#차가버섯#췌장암         ​"
췌장암말기,"제 아버지가 현재 75세 이시고 상당히 진행된 췌장암 말기, 그리고 간 전이도 되었다는 진단을 받았는데 병원측에서 항암치료 여부를 결정해 달라 합니다. 담당의 말로는 4개월에서 6개월 정도 얘기를 하는데 항암 치료가 치료를 기대하는것이 아니고 운이 좋으면 좀더 연명을 목적으로 해야 한다며 적극적인 치료를 권하지는 않네요. 현재는 거동이 불편하실 정도로 크게 아프신데는 없는 상황입니다만 췌장암 항암치료가 굉장히 고통스럽고 삶의 질을 완전히 망가트린다는데 이럴경우 자식된 도리로서 어느길을 택하야 하는지 조언좀 부탁드립니다. 좀 더 일찍 가시더라도 항암 치료를 포기하고 맛있는 음식 드시고 하시고 싶은거 하시게 하는것이 좋은지 아님 최선을 다해 항암치료를 받아보는게 좋은지. . 어느것을 선택해도 후회를 할것 같은데 환자본인을 위해선 어느 것이 더 좋을까요?",저의 어미께서 2기에서 항암받으시다가 4기로췌장암은시한부 1달선고 받고 거의 병원에서 숨만 쉬고  계십니다 특히 췌장암은  수술안하면 생존율 10프로 미만입니다 저는 무조건 선수술 후 항암을 권장합니다 위험하지만 수술하셔야 가능성 높입니다 . 실력좋고 실천력 강한 의사를 찾아가시기 바랍니다 개인적으론 서울대는 비추합니다  의사들 너무 낙관이고 특히 외과 거의 수술 안해줍니다 항암하시면 몸 망가져 수술 못합니다 어머닌 의사말만 신봉하셔셔 항암부작용으로 결과 좋지 않읍니다 연대세브란스  분당차병원 서울삼성  좋은거 같읍니다 서울아산은 실력좋으나  다른병원 암환자 안받읍니다 가족들 피 눈물 납니다 의사의 의지 기술 경험이 좌우합니다 너무 희망 낙관적인 비관적인 말 믿지 마시기 바랍니다 합리적이고 이성적인 의사에게 보이시길 바랍니다 ​​
속이 부글부글 거리고 숨쉴때 오른쪽 갈비뼈 밑 부분 배가 아파요...,속은 약간 더부륵 하고 꾸르륵 소리가 좀 납니다그리고 그리고 오른쪽 갈비뼈 밑 배가 술쉴때 쿡쿡 찌르는 느낌과 약간의 통증이 오는데...1주일째 그런거 같아요...어느 병원을 가서 진료를 받아야 하는지...,돈을 안들이고 건강을 유지하는방법을 연구하는사람입니다 님의오른손 손바닥에서 가운데손가락과 네 번째 손가락뼈 사이를 반데편손의 엄지나 중지의 손톱의로 꾹꾹 눌러보세요 세밀하게 눌러보면 칼로 찣는듯한 통증을 느끼는자리가 있을겁니다그 자리를 같은방법으로 사정없이 눌러주세요느껴지는통증이 아주대단합니다 하지만 참의면서 눌러주시면 커억하고 트름이나오면 배가 살살 아프면서 설사가 줄줄줄 나올겁니다 그것은 배안에서 나쁜 독소가 빠저나오는 현상이므로 별도의약은 안드셔도됩니다 나올것이 다 나오고나면 속은 편안해지고 컨디션이 달라질겁니다눌르는자리가 아무리 눌러도 통증이 안느껴 질때까지 눌러줘야 완치가됩니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010101&docId=347651917&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=445&search_sort=3&spq=0
당뇨검사는 어디서 하는건가요?,어느 병원에서 하는건가요?그리고 피검사만으로도 결과가 나오나요?어떤식으로 검사하는건지 궁금합니다.,내과에서 피를 뽑아 검사해요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010106&docId=347650540&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=446&search_sort=3&spq=0
음경만곡증,음경만곡증이 있는것 같습니다.커지면 귀두 밑 1cm부터 위로 20~30도 정도가 휘어져 있습니다.어떻게 해야 할까요?,안녕하세요. 답변 드립니다.​물론 병이라고 볼 수는 없습니다.따라서 음경만곡증을 반드시 치료할 필요는 없습니다. 치료가 필요한 경우는휘어진 음경때문에 상대방이나 본인이 통증을 느낄때입니다.또 통증은 없더라도 미용상 본인이 콤플렉스를 느낄때에도 받을 수 있습니다.​음경만곡증을 치료하는 수술은 휘어진 음경의 반대편을 당겨주어완전히 곧은상태로 교정해주는것입니다. 포경수술을 받는 정도의통증으로 짧은 시간에 교정이 가능하기 때문에 컴플렉스가 있는 분들이많이 받습니다.​음경의 휘어진 정도가 극히 심하다면 성생활에 문제가 발생 할 수 있으므로전문의의 상담을 받아보시는 것이 좋을 것 같습니다. 전문의가 직접 진찰을해야만 수술에 대한 방법도 결정을 할 수 있습니다.​저도 비슷한 고민으로 수술을 받은 적이 있습니다. 저 같은 경우는성교통증을 유발할 정도로 증상이 심해서 수술을 받았는데요.지금은 수술 한지 일년 정도 지났는데 별다른 부작용도 없고​채택 꼭 부탁 드립니다.​,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=508&docId=347650461&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=447&search_sort=3&spq=0
음경만곡증,음경만곡증이 있는것 같습니다.커지면 귀두 밑 1cm부터 위로 20~30도 정도가 휘어져 있습니다.어떻게 해야 할까요?,"우선 정도가 어느 정도인지, 심각한 정도인지,어떤 치료가 필요한지 등을 아시려면 병원에내원하시어 전문의와 충분한 상담을 통해알아보시는 것이 좋을 것 같습니다.답변 참고하셔서 진료 받기를 바라겠습니다."
음경만곡증,음경만곡증이 있는것 같습니다.커지면 귀두 밑 1cm부터 위로 20~30도 정도가 휘어져 있습니다.어떻게 해야 할까요?,안녕하세요 원주 음경만곡증 클리닉 및 하이닥-네이버 지식인 상담의 입니다.​발기시 휘어지는 음경상태로 질문하신 것 같습니다. 보통 음경만곡증은 발기전에는 크게 드러나지 않다가 발기시 음경이 직립하면서 특정방향으로 휘는 것이 도드라지는 것이 보통입니다.​사실 음경은 젓가락처럼 일직선 방향으로 있는 사람은 드물며 누구나 특정방향으로의 휘어짐이 있습니다.다만 그 정도가 심한경우에는 미관상 혹은 성관계시 본인이나 상대방에게 불편함을 유발할 수 있어 교정을 요합니다. ​음경만곡증의 경우는 약물이나 보존적(비수술적)치료법으로는 실질적으로 개선하기가 어려우며 음경만곡증 수술(교정술)이 유일한 방법입니다. ​보통 수술 전 발기유발검사에서 휘어지는 정확한 위치와 방향 및 정도(각도)를 확인한 후 난이도가 결정되며 항상 그러한 것은 아지만 30도 이하의 구부러짐은 교정이 비교적 잘 되는 편이니 음경만곡증 수술 등 남성수술 중점진료 비뇨기과에 상담과 진료를 받아보시기 바랍니다. ​질문에 도움이 되셨으면 하며 원주 음경만곡증수술 클리닉에서 답변드립니다. 감사합니다.
"서초 30대초반/여 공황장애어지럼증, 공황장애가 있은 후로 조금만 불안해도 어지러워요.","공황장애가 있은 후로 조금만 불안해도 어지러워요.30대 여성입니다.2년전에 공황장애 진단을 받았습니다.그 뒤로 자주 어지럼증이 생기네요.평소에도 갑자기 일어서면 조금씩 어지러웠는데 공황장애 있은 후로 더 심합니다.조금만 불안하거나 사람 많은 곳에 있으면 어지럽네요.(서초 30대초반/여 공황장애, 어지럼증)","광고 후 계속됩니다.       다음 subject author   
			취소
		    
	재생 
 0                  0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	02:31
     
		설정
	   
		넓은 화면
	   
		전체 화면
	      
			해상도
		 720p HD    
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동
		   
			720p
		 HD    
			480p
		   
			270p
		    자막 
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
                    도움말
                
                    라이선스
                 
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             
 안녕하세요, 닥톡-네이버 지식iN 상담한의사 위영만입니다.어지러움으로 인해 병원을 찾는 환자 중 많은 수에서 우울증이나 불안장애 등의 정신과적인 문제를 동반하는 경우가 많습니다.이러한 분들은 여러 신경과 검사에서 별다른 이상이 발견되지 않고 정신과적 진찰에서 이상이 발견되는데 이처럼 정신과적 문제로 인해 발생하는 어지러움을 ‘심인성 어지러움(현훈)’이라고 합니다.심인성 현훈은 어지러움 환자의 2~4명 중 한 명꼴로 임상에서 많이 나타납니다.심인성 현훈이 자주 나타나는 정신과적 장애들로는 불안장애, 우울증, 신체형 장애, 인격장애 등이 있습니다.특히 불안과 어지러움은 공존하는 경우가 많은데, 연구에 의하면 불안장애가 어지러움의 주된 원인이 되는 경우가 33%가 되고, 신경학적 문제로 인해 발생한 어지러움에 의해 기존의 정신장애가 악화되는 경우가 34%, 새로운 불안장애나 우울장애를 유발하는 경우가 33%가 된다고 합니다.즉 우울증이나 불안장애에 의해 어지러움이 발생하기도 하지만, 거꾸로 지속적인 어지러움에 의해 이차적으로 불안장애나 우울증이 유발되거나 악화되기도 합니다.따라서 어지러움을 호소하는 환자에서 이러한 질환의 동반 유무를 확인하는 것은 매우 중요합니다.심인성 어지러움은 가성 어지러움의 형태를 보이며, 과호흡을 할 경우 어지러움이 유발되며, 어지러움이 나타나기 전에 정신과적 증상을 보이고, 흔히 불안하거나 공포상태에 있는 사람에게서 발생하는 특징이 있습니다.치료는 정신과적 장애와 어지러움 중 어느 것이 주가 되는지에 따라 달라집니다.어지러움이 주가 되는 경우에는 어지러움 치료를 위주로 하고, 정신과적 장애가 주가 되고 어지러움이 정신과적 장애의 증상중 하나로 나타나는 경우에는 기저의 정신과적 장애를 위주로 치료해야 합니다.감사합니다.※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70305&docId=347651230&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=448&search_sort=3&spq=0
남자 ㄱㅊ 길이,저는 14살인데 풀발하면 12cm고 노발이 6cm인데 크기가 어느정도인가요? 그리고 하루에 ㅈㅇ를 5번은 넘게하는거같은데 비정상인가요? ㅈㅇ 어떻게하는게 제일 꼴리나요?,크기는 정상 ㄸ치는 횟수는 비정상 그만 쳐 이색기야 뼈삭어!!제일 꼴리는 건 없어!! 그만 쳐! 근손실나 병원에 건강검진 하러가면 의사가 그런다 그만하라고 웃으면서,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=708&docId=347648535&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=449&search_sort=3&spq=0
무릎 반복 운동 시 소리와 통증발생,"평상시엔 아무 통증이라던가 불편함이 없으나스쿼트자세로 앉았다가 일어나는 반복 운동을 할 때무릎에서 작고 잘게 빠드득한 소리가 (마치 이 가는 소리?..) 지속됩니다.중요한건 어느정도 반복 운동이 지속됐을때  무릎이 뭉치는? 팽창하는 느낌을 받다가어느순간 일어나는 과정에서 급격하게 단발성 통증이 느껴져 바로 일어서지 못하고 반대발로만 힘을 줘일어나 펴주게 됩니다. (그러나 양무릎 다 동일한 현상 발생, 통증 있는 상태를 무시하고 바로 일어난적은 없음)  이후엔 뭉친 느낌은 어느정도 지속이 되나 걷는데는 아무 통증이 없고 스쿼트운동에는 다시 이러한현상이 반복됩니다.  외관상으로 설명 드리자면 무릎 슬개골바로 아래부근, 오목하게 들어가야할 부분이 좀 두툼한상태인데 평상시 압통은 없습니다. 이 두툼한부위를 집게로 잡듯이 누른상태에서 무게 없이 허공에 폈다 굽혔다 했을 때 비슷한 통증이 오는것 같습니다.  일상생활엔 지장 없이 단순히 가벼운 운동을 하는데에 불편함과 불안감이 있어 의견을 요청드립니다.이 증상이 어떤 문제인지, 병원 치료가 불가피한지 궁금합니다.","안녕하십니까?지식iN 사룰입니다☜​평상시엔 아무 통증이라던가 불편함이 없으나스쿼트자세로 앉았다가 일어나는 반복 운동을 할 때무릎에서 작고 잘게 빠드득한 소리가 (마치 이 가는 소리?..) 지속됩니다.무릎 주변 근육, 힘줄이 유연성이 떨어지면 그렇습니다.특히 대퇴사두근 하단 부위의 근육이 뭉치면 무릎뼈를 잘 조율하지 못해서 일어나는 증상.​중요한건 어느정도 반복 운동이 지속됐을때  무릎이 뭉치는? 팽창하는 느낌을 받다가어느순간 일어나는 과정에서 급격하게 단발성 통증이 느껴져 바로 일어서지 못하고 반대발로만 힘을 줘일어나 펴주게 됩니다. (그러나 양무릎 다 동일한 현상 발생, 통증 있는 상태를 무시하고 바로 일어난적은 없음)  이후엔 뭉친 느낌은 어느정도 지속이 되나 걷는데는 아무 통증이 없고 스쿼트운동에는 다시 이러한현상이 반복됩니다.  무슨 말인지 알겠는데요.그런 상태에서 스쾃 운동을 계속하면 관절 속 문제로까지 번질 수 있습니다.​외관상으로 설명 드리자면 무릎 슬개골바로 아래부근, 오목하게 들어가야할 부분이 좀 두툼한상태인데 평상시 압통은 없습니다. 이 두툼한부위를 집게로 잡듯이 누른상태에서 무게 없이 허공에 폈다 굽혔다 했을 때 비슷한 통증이 오는것 같습니다.  네.그런 상태에서 병원에 가면 이상 없다거나 MRI를 찍을 것을 종용하고.수술 빌미를 제공하게 됩니다.​일상생활엔 지장 없이 단순히 가벼운 운동을 하는데에 불편함과 불안감이 있어 의견을 요청드립니다.이 증상이 어떤 문제인지, 병원 치료가 불가피한지 궁금합니다. 병원에 간다면 종합병원 족부 외과로 가보시고.십자인대가 어쩌느니 연골연화증이 순화가 되어서 시집을 가야 한다느니 하는 개소리를 하면.추가 질문 주시면 대처 방법을 적어드리겠습니다.일단은 과부하에 걸릴 수 있는 스쾃 운동 등은 삼가는 게 좋고요.​안녕히 계십시오☜ 출처 :무턱대고 병원들 가들 마라. : 분안의학(分案醫學, Separate guidance medicine). ​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70120&docId=347648372&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=450&search_sort=3&spq=0
무릎 반복 운동 시 소리와 통증발생,"평상시엔 아무 통증이라던가 불편함이 없으나스쿼트자세로 앉았다가 일어나는 반복 운동을 할 때무릎에서 작고 잘게 빠드득한 소리가 (마치 이 가는 소리?..) 지속됩니다.중요한건 어느정도 반복 운동이 지속됐을때  무릎이 뭉치는? 팽창하는 느낌을 받다가어느순간 일어나는 과정에서 급격하게 단발성 통증이 느껴져 바로 일어서지 못하고 반대발로만 힘을 줘일어나 펴주게 됩니다. (그러나 양무릎 다 동일한 현상 발생, 통증 있는 상태를 무시하고 바로 일어난적은 없음)  이후엔 뭉친 느낌은 어느정도 지속이 되나 걷는데는 아무 통증이 없고 스쿼트운동에는 다시 이러한현상이 반복됩니다.  외관상으로 설명 드리자면 무릎 슬개골바로 아래부근, 오목하게 들어가야할 부분이 좀 두툼한상태인데 평상시 압통은 없습니다. 이 두툼한부위를 집게로 잡듯이 누른상태에서 무게 없이 허공에 폈다 굽혔다 했을 때 비슷한 통증이 오는것 같습니다.  일상생활엔 지장 없이 단순히 가벼운 운동을 하는데에 불편함과 불안감이 있어 의견을 요청드립니다.이 증상이 어떤 문제인지, 병원 치료가 불가피한지 궁금합니다.",안녕하세요!!저도 현재 동일증상으로 계속 놔두었다가 결국 염증이랑 물이차서 병원을 갔었는데요ㅠㅠ​정형외과에 방문해서 검사를 받았었는데 무리한 동작으로 연골연화증 증세가 생기고 거기에 물이찬거라고 저는 결과가 나왔었어요ㅠㅠㅠ계속 그상태로 두면 저처럼 물이차거나 할수 있어서 꼭 병원에가서 검사를 받으시고 물리치료와 함께 약을 복용하시는걸 추천드립니다ㅠㅠ저는 지금 한달에 두번간격으로 무릎통증이 자꾸 와서 현재는 물은 차지는 않는데 한번 통증이 올때마다 펴지도 굽히지도 못해서 무릎보호대로 감고 생활중이거든요..ㅠㅠ그리고 너무 무릎에 무리가 가는 스쿼트 동작은 자제해 주시는게 좋아요ㅠㅠ
생리 끝나고 갈색냉,이런적이 없었고 이번이 처음인데 생리 끝난지 4일이 지난 어제 저녁부터 갑자기 갈색냉이 나오기 시작하더니 오늘도 조금씩 나오고 있는데 이거 왜 이런건가요...? 따로 뭐 어디가 아프거나 그러진 않고 진짜 갈색냉만 나오는데 산부인과 진료를 받아야 할까요ㅠ,"갈색냉은 어느 누구나 겪는현상입니다.​분비물일수도있고 질내 남아있는 혈이 나오는걸수도 있습니다.​조금더 기다려보시고 1~2주동안 지속될시 부정출혈일수 있으니, 그때 병원가보도록 하세요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011403&docId=347647396&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=451&search_sort=3&spq=0
공황장애 증상,"제가 위염으로 고생중인데초기에 인터넷검색을 엄청많이했어요.심정지,폐렴등등 무서운병들 내용을보고 불안해하고 하루종일 무서웠어요.그랬더니 언제부턴가 갑자기 가슴이뛰고 온 몸혈관이 두근두근거리고 방에 문닫고있으면 너무답답했어요.그래서 어제 부모님이 병원을가셔서 제가 위염때문에 2번정도갔었는데 다 괜찮아지고있는데 갑자기 가슴이뛰고 불안하고 온몸이두근거린다고 저 대신말씀해주셧더니 심하면정신과치료를 받으래요.그래서 어제부터생각안하기로하고있는데전보다는 아닌데 새벽이나 자기전이돼면 또 그 증세가나타나요.원래 공황장애가 한번발생하면 증상이 갑자기나타나나요?우한폐렴때문에 아직 고딩인데도 걱정해서 초기에도 진짜불안했는데...자가치료 가능한가요?기간은 어느정도걸리는지...",건강염려증이 심하신거 같네요.. 그냥 인터넷이나 핸드폰을 안보시는게 어떨지... 아직 일어나지도 않은 일에 대해서 걱정을 너무 많이 하시면 사는 거 자체가 너무 힘들어요...,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=347646645&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=452&search_sort=3&spq=0
공황장애 증상,"제가 위염으로 고생중인데초기에 인터넷검색을 엄청많이했어요.심정지,폐렴등등 무서운병들 내용을보고 불안해하고 하루종일 무서웠어요.그랬더니 언제부턴가 갑자기 가슴이뛰고 온 몸혈관이 두근두근거리고 방에 문닫고있으면 너무답답했어요.그래서 어제 부모님이 병원을가셔서 제가 위염때문에 2번정도갔었는데 다 괜찮아지고있는데 갑자기 가슴이뛰고 불안하고 온몸이두근거린다고 저 대신말씀해주셧더니 심하면정신과치료를 받으래요.그래서 어제부터생각안하기로하고있는데전보다는 아닌데 새벽이나 자기전이돼면 또 그 증세가나타나요.원래 공황장애가 한번발생하면 증상이 갑자기나타나나요?우한폐렴때문에 아직 고딩인데도 걱정해서 초기에도 진짜불안했는데...자가치료 가능한가요?기간은 어느정도걸리는지...",점점 인터넷 시대이고 인터넷으로 사람들을 많이 접하다 보니 더욱더 이런 문제들로 고민하시는 분들이 많아요공황장애에는 최대한 자기 자신을 절제하고 최대한 긍정적인 마인드로 살으셔야 합니다​꾸준한 자기관리를 위해서 노력을 하시는것이 공황장애에 도움이 될수 있습니다식습관과 충분한 수면을 유지하는것도 몸과 마음의 건강에 반드시 도움을 줍니다​누구에게나 힘들일은 일어날수 있으나 그걸 잘 극복해나가는 것이 중요합니다되도록이면 운동도 열심히 해보시구요​무료로 공황장애 상담 사이트입니다http://m.site.naver.com/0sycx
공황장애 증상,"제가 위염으로 고생중인데초기에 인터넷검색을 엄청많이했어요.심정지,폐렴등등 무서운병들 내용을보고 불안해하고 하루종일 무서웠어요.그랬더니 언제부턴가 갑자기 가슴이뛰고 온 몸혈관이 두근두근거리고 방에 문닫고있으면 너무답답했어요.그래서 어제 부모님이 병원을가셔서 제가 위염때문에 2번정도갔었는데 다 괜찮아지고있는데 갑자기 가슴이뛰고 불안하고 온몸이두근거린다고 저 대신말씀해주셧더니 심하면정신과치료를 받으래요.그래서 어제부터생각안하기로하고있는데전보다는 아닌데 새벽이나 자기전이돼면 또 그 증세가나타나요.원래 공황장애가 한번발생하면 증상이 갑자기나타나나요?우한폐렴때문에 아직 고딩인데도 걱정해서 초기에도 진짜불안했는데...자가치료 가능한가요?기간은 어느정도걸리는지...",건강염려증이 심하신거 같네요.. 그냥 인터넷이나 핸드폰을 안보시는게 어떨지... 아직 일어나지도 않은 일에 대해서 걱정을 너무 많이 하시면 사는 거 자체가 너무 힘들어요...,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=347646645&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=453&search_sort=3&spq=0
공황장애 증상,"제가 위염으로 고생중인데초기에 인터넷검색을 엄청많이했어요.심정지,폐렴등등 무서운병들 내용을보고 불안해하고 하루종일 무서웠어요.그랬더니 언제부턴가 갑자기 가슴이뛰고 온 몸혈관이 두근두근거리고 방에 문닫고있으면 너무답답했어요.그래서 어제 부모님이 병원을가셔서 제가 위염때문에 2번정도갔었는데 다 괜찮아지고있는데 갑자기 가슴이뛰고 불안하고 온몸이두근거린다고 저 대신말씀해주셧더니 심하면정신과치료를 받으래요.그래서 어제부터생각안하기로하고있는데전보다는 아닌데 새벽이나 자기전이돼면 또 그 증세가나타나요.원래 공황장애가 한번발생하면 증상이 갑자기나타나나요?우한폐렴때문에 아직 고딩인데도 걱정해서 초기에도 진짜불안했는데...자가치료 가능한가요?기간은 어느정도걸리는지...",점점 인터넷 시대이고 인터넷으로 사람들을 많이 접하다 보니 더욱더 이런 문제들로 고민하시는 분들이 많아요공황장애에는 최대한 자기 자신을 절제하고 최대한 긍정적인 마인드로 살으셔야 합니다​꾸준한 자기관리를 위해서 노력을 하시는것이 공황장애에 도움이 될수 있습니다식습관과 충분한 수면을 유지하는것도 몸과 마음의 건강에 반드시 도움을 줍니다​누구에게나 힘들일은 일어날수 있으나 그걸 잘 극복해나가는 것이 중요합니다되도록이면 운동도 열심히 해보시구요​무료로 공황장애 상담 사이트입니다http://m.site.naver.com/0sycx
발목인대..,집에서 걷는다고 워킹머신을 구매하고 열심히 걸었는데경사져서그런지 발목에 무리가 간것같아요 ㅠㅠ뼈는 문제없고 아마 인대? 문제일것같은데정형외과를 가야하나요? 한의원을 가야하나요?어느병원을 가야하나요..,한의원보다는 정확한 진료가 되는 정형외과쪽으로 방문 하시는게 맞습니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=347646574&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=454&search_sort=3&spq=0
목에 멍울이 생겼을 때 어느 병원에 가나요?,어제는 뒷목에 혹처럼 멍울이 딱딱하게 생겼는데 오늘은 좀 가라앉았는데오늘은 목선에 멍울이 1cm정도의 생겼는데 누르면 아프네요...내과 이비인후과 외과 어디로 가야하나요?이거..큰병아니죠?ㅠㅠ빨간 점이 멍울같은 거 위치입니다.,밖에면 외과 가보세요.​,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=347645911&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=455&search_sort=3&spq=0
